PID,AGE,GENDER,SES,CACT1_1,CACT1_1A,CACT1_2,CACT1_2A,CACT1_3,CACT1_3A,CACT1_4,CACT1_4A,CACT1_5,CACT1_5A,CACT1_6,CACT1_6A,CACT1_7,CACT1_7A,CACT2_1,CACT2_2,CACT2_1A,CACT2_2A,CACT4,CACT4_1A,CACT5_1,CACT5_1A,CACT5_2,CACT5_2A,CACT5_3,CACT5_3A,CACT6_1,CACT6_1A,CACT6_2,CACT6_2A,CACT6_3,CACT6_3A,CACT6_4,CACT6_4A,CACT6_5,CACT6_5A,CACT6_6,CACT6_6A,CACT8_1,CACT8_1A,CACT8_2,CACT8_2A,CACT8_3,CACT8_3A,CEIE1_1,CEIE1_2,CEIE1_3,CEIE1_4,CEIE1_5,CEIE1_6,CEIE1_7,CEIE1_8,CEIE1_9,CEIE1_10,CEIE1_11,CEIE1_12,CEIE1_13,CEIE1_14,CEIE1_15,CEIE1_16,CEIE2_1,CEIE2_2,CEIE2_3
5b5c8d4e10aec90001ed4bee,20,2,6,0,,1,6.9,0,,0,,1,2.3,1,1.7,0,,0,0,,,1,1,0,,1,6.9,0,,0,,1,1.9,0,,1,4.7,0,,1,4.6,0,,0,,0,,5.3,6.2,7,5.9,6.2,8.5,6.7,8.5,8.7,3.5,8.1,7.3,9.2,7.2,1.9,1.2,7,7,7.9
5b63b42bb5e05b000146b27e,20,2,8,0,,1,9.1,0,,1,2.3,0,,0,,1,5.3,0,0,,,0,,0,,1,7.5,1,4.8,1,6.6,1,4.6,1,6,1,5.1,0,,1,3.1,1,4.9,0,,0,,8,7.2,8.1,7.3,6.4,8.4,8.5,7.1,8.2,3,8.4,7.8,7.1,5.9,5.4,2.6,8,6.5,7.2
5b65fb4090edfa00017b8a84,24,2,5,1,6,1,7.6,1,2.3,1,4.9,1,4.9,1,2.4,1,2.2,0,1,,7.7,0,,0,,1,7.5,1,9.8,1,5.2,1,2.1,1,2.2,0,,0,,0,,0,,0,,0,,2.2,4.9,2.3,2,3.8,3.1,2.8,4.6,5.1,2.2,4.2,3.5,5.2,3.2,3.5,2.2,2.1,2.5,2
5b710e198d336b0001fea85f,20,2,7,0,,1,8.1,0,,0,,1,5.6,0,,0,,0,0,,,0,,1,4.9,1,3.6,1,5.2,0,,1,5.8,0,,1,4.4,0,,0,,1,2.6,0,,0,,8,8.5,8.5,5.1,4.9,9,5.8,8.2,7.8,6.1,9.3,7.1,8,3.8,1.7,0.7,8,8.1,8
5b7f58e3338a93000155ae83,25,2,6,1,1,1,7,0,,0,,1,2.5,1,2.5,1,2.9,0,0,,,0,,0,,1,4.7,1,7.3,0,,1,4.3,1,6.1,0,,0,,0,,0,,0,,0,,5.8,5.4,6.5,4.9,4.7,7.6,4.8,3.8,2.7,2.3,7.4,7,7.5,4.4,4.8,5,7.2,6.6,6.8
5b872bc88e5b7500014c5c58,24,2,3,1,2,1,8.8,0,,1,4.5,0,,0,,1,2.2,0,1,,1.6,0,,1,1.2,1,7.7,1,4.9,0,,0,,0,,1,0.4,0,,0,,0,,1,1.1,0,,5,5.9,6.5,4.8,2.7,8.3,6.9,6.9,7.4,0.8,7.8,7.7,8,7.3,3.8,2.2,8,6.9,8.5
5b9581133b90af00014e3cb2,24,2,7,0,,1,6.4,0,,0,,0,,0,,0,,1,1,5.4,7.7,0,,1,2.6,1,7.6,1,2.5,0,,1,5,0,,0,,0,,0,,0,,0,,0,,8.7,9.1,3.3,9,9.1,8,3.5,9.8,10,0.6,7.9,8.2,9.3,5,1.8,0.3,9.7,9.7,9.8
5b95a33121e7200001f59a78,24,2,5,1,1,1,6.2,0,,0,,0,,1,4.6,1,3.7,0,0,,,0,,0,,1,7.4,1,6.3,0,,1,5.2,1,3.5,1,4.9,0,,1,5.6,0,,0,,0,,6.5,6.9,5.3,6.3,5.6,5.3,4.7,4.8,4.3,5.7,6.2,5.6,6.6,4.1,3.5,4,7.3,7,7.8
5b9be0b38736f80001696157,25,2,6,0,,1,6,1,2.4,0,,0,,0,,1,2.5,0,0,,,0,,1,3.5,1,2.5,1,4.3,0,,0,,1,5,1,6.2,1,6.3,1,4.9,0,,1,1.7,0,,10,10,7.2,8,7.7,8.9,8.7,9.7,10,7,10,6.4,9.4,6.9,4.8,0.5,2.9,3.7,7.9
5b9d7a92acc87200010dcc77,21,2,4,0,,1,4,0,,0,,0,,0,,1,2.4,0,0,,,0,,0,,1,2.6,1,2.5,0,,0,,1,1.4,0,,0,,1,0.1,0,,0,,0,,6.4,5.4,5.7,6.2,4.2,7.6,1.8,6.4,8,3,6.8,7.8,5.7,2.1,3.4,4,6,5.5,4
5ba41c422d28760001a382e0,24,2,6,0,,1,7.5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5.1,1,7.6,0,,0,,1,5,1,2.5,1,1.4,0,,0,,0,,0,,10,7.5,2.6,1.4,0.5,8.4,3.7,4.2,5.8,0.2,8.5,8.2,6.8,2.9,1,0.6,7,7,8.5
5baa7190fcb2db0001550963,25,2,7,0,,1,2.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5,1,5.2,0,,0,,0,,1,2.6,0,,1,5.1,0,,0,,0,,9.1,9.1,5,5.1,0.9,7.5,5,9.1,7.7,0.9,7.7,8.2,7.1,5.6,0.6,0.5,9.2,9.1,8.8
5bc52ce6ee01b70001b0ad57,24,2,6,1,2,1,6.4,1,1.2,1,1.1,1,2.3,0,,1,2.1,0,0,,,1,1,0,,1,6.3,1,8.4,0,,1,2,1,2.1,1,1.3,0,,0,,0,,0,,0,,7,5.3,3.8,5.3,2.8,5.2,9.9,10,9.9,3.6,6.9,6.4,7.9,3.7,1.5,3.7,7.4,7.5,7.4
5bc62100b459c8000171465e,25,2,5,1,3,1,7.8,1,7.5,1,7.6,1,10,1,7.6,1,4.9,1,1,2.4,5,0,,0,,1,10,1,7.3,0,,1,5,1,5.2,1,4.8,1,2.6,1,2.5,1,5,1,5.2,0,,7.8,8.5,6.1,8.6,7.7,9.3,7.3,8.5,8.2,8.9,8.6,8.5,8.1,6.6,7,7.2,8.1,8,5.6
5bc7aa76b916a100016faede,25,2,3,0,,1,4.5,0,,1,2.5,1,7.8,1,3.5,0,,0,0,,,0,,0,,1,6,1,5.3,0,,1,4.1,1,3.1,1,5.6,1,1.8,1,6.3,0,,1,5.4,0,,10,6.7,7.6,9.2,0.1,9.3,7.8,9.7,8.1,0,10,10,6.9,7.2,0.8,2.7,9.5,9,9.1
5bca0f4fa84e9f00019cce4e,24,2,3,0,,1,5,0,,0,,1,1.2,0,,0,,0,0,,,0,,0,,1,8.3,1,4.5,0,,1,4.5,1,6.3,1,3,0,,0,,0,,0,,0,,6.9,7.9,6.9,8.2,6.9,7.4,10,10,9,3.6,8.2,9.1,10,8.9,7.6,6.7,9.7,9.7,8.8
5bcaa38e3d893f0001bf0d96,24,2,8,0,,1,7.5,0,,0,,0,,0,,1,1,0,1,,0.9,0,,1,5,1,5.5,1,4.9,0,,1,2.5,1,4.3,0,,0,,0,,0,,0,,0,,5.7,3.2,3.4,3.5,5.2,7.6,3.4,5.9,6.4,3.5,7.1,5.2,7,3.5,7.7,5.6,5.9,5.5,5.8
5bcb83603cfba500017bb871,22,2,5,1,10,1,7.4,0,,1,5.1,1,7.7,1,0.4,1,4.9,0,1,,7.8,0,,1,6.4,0,,1,4.9,1,2.5,1,4.2,1,2.4,1,5.3,1,,1,2.5,1,2.6,1,4.2,0,,9.3,8.4,8.6,4.7,4.7,6.1,6.4,8.2,8.2,6.2,8.5,7.5,5.7,5.5,5.7,6,6.4,6,6.2
5bcd3c2b0f10750001d7f543,25,2,5,1,3,1,4.9,0,,0,,0,,0,,1,2.1,0,0,,,0,,0,,1,2.5,1,1.9,0,,1,2.7,1,3.2,1,0.9,0,,1,1.5,1,0.9,0,,0,,5.6,5.6,6.7,5.8,0.8,6.6,7.5,5.5,6.1,0,6.5,8.4,7.4,5.3,0.6,0.9,7.5,7.4,7.9
5bd10e214b4f9e0001123531,21,2,6,0,,1,7.2,1,2.6,0,,0,,1,3.9,1,1.5,0,0,,,0,,1,6.8,1,6.5,1,4.6,0,,1,4.5,1,4.8,1,2.3,0,,1,2.5,1,2.8,0,,0,,8.4,6.3,4.7,8.8,8.3,7,8.5,8.4,8.8,7,8.6,8.7,4.7,8.5,3.2,2,7.7,7.6,7.4
5bd53e291c0e3400016fe8c6,18,2,6,0,,1,5.2,0,,1,2.4,1,0,1,4.9,0,,0,0,,,0,,0,,1,7.6,1,8.9,1,6.5,1,4.5,1,0,1,6,0,,0,,0,,1,0.5,0,,10,4.8,10,8.7,8.2,10,8.2,10,10,2.6,7.2,10,10,7.9,3.7,5.5,8.6,8.2,9.4
5bdba05d19b9ba000157a348,24,2,2,0,,1,2.2,0,,1,0.4,0,,1,0.2,0,,0,0,,,0,,0,,1,2,0,,0,,1,1.5,1,2.3,1,1.9,1,2.6,1,3,0,,0,,0,,5.4,5,5.2,5.4,5.5,5.1,5.1,5.6,5.2,5.6,4.5,5.6,5,5.6,5,5.2,7.1,7.8,8
5bdcb92b91fcc00001668d6c,24,2,8,0,,1,6.3,0,,1,1.1,1,0.8,1,1.5,0,,0,0,,,0,,1,7.4,1,5.9,1,1.5,1,2.6,1,1.2,1,1.1,0,,0,,0,,0,,0,,0,,6.3,9.2,8.2,8.2,7,9,8.9,8.6,7.9,1.2,9.5,8.6,8.8,8.5,1.6,6.5,9.3,8.5,9.6
5be369a0c0685a0001356ea4,20,2,6,0,,1,5.1,0,,1,2.3,1,7.6,1,2.5,1,2.3,0,0,,,0,,0,,1,10,1,5,0,,1,2.5,1,5.2,1,5.1,1,2.6,1,2.7,0,,0,,0,,,,,,,,,,,,,,,,,,,,
5be36be211870100014e3a10,23,2,7,1,0,1,7.4,0,,0,,1,2.4,0,,0,,0,0,,,0,,0,,1,7.5,0,,0,,1,2.4,1,4.7,0,,1,2.3,0,,0,,0,,0,,7.4,8.6,4.4,4.8,2.1,4.8,2,8.6,2.8,1.5,6.7,4.8,7.1,5.1,3.4,1.8,5.8,6.8,6
5be3cc24491bae0001e4b145,20,2,9,0,,1,10,0,,0,,0,,0,,0,,1,1,2.5,3.4,0,,0,,1,8.8,1,1.3,0,,1,0.3,1,0.3,0,,0,,1,0.9,0,,0,,0,,5.8,5.8,4.6,8.2,5.1,8.6,3.7,10,8.6,0.1,9.1,8,8.6,7.9,6.4,6.2,6.5,5.9,7.3
5be89ff4d153f500019aa86f,23,2,6,1,4,1,8.2,1,1.2,1,2.4,1,4.9,0,,1,2.2,0,0,,,1,1,1,7.5,1,9.5,1,7.3,0,,1,5.8,1,1.9,1,5,0,,0,,0,,0,,0,,6.9,6.5,3.8,6.5,3.9,8.7,9.2,9.3,9.3,3.7,8,7.9,9.4,3.4,1.2,2.3,3.8,3.8,4
5be8b830d153f500019aacfa,23,2,6,1,2,1,7.7,1,5.8,1,7.5,1,5,1,4.9,1,7.6,1,1,2.6,0.3,0,,1,5.2,0,,1,5.2,1,7.7,0,,1,5.8,1,5.3,1,5.3,0,,0,,0,,0,,6,5.8,4.4,6.1,5.6,5.9,5.8,5.8,5.9,6.1,6.2,5.8,5.9,6.1,6,6,6.7,3.9,5.3
5bea68535b7ff700013c9530,21,2,7,0,,1,7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7,1,4.6,0,,0,,0,,0,,0,,1,2.5,1,2.1,0,,0,,7.5,6.3,3.2,1.6,1.9,7.5,1.6,2.5,4.1,1.4,8.3,2.6,7.7,1.6,2.1,1,7.2,2.8,3.5
5beb354fdc60510001cf1f0c,24,2,5,1,1,1,7.3,0,,0,,1,4.6,1,3.4,0,,0,0,,,0,,0,,1,5,1,6.3,0,,1,6.1,1,7.2,0,,1,5.9,1,7.3,1,5.7,0,,0,,9.4,8.2,8.5,8.4,8.6,7.1,7.6,8,8.8,5.7,8,8.4,9.2,8,8.3,7.2,9.6,9.6,9.5
5bede7181819720001cee536,21,2,6,0,,1,7.2,0,,0,,0,,1,4.9,0,,0,0,,,0,,0,,1,8.3,1,4.9,1,4.8,0,,0,,1,6,0,,1,2.3,1,6.2,0,,0,,8.6,8.3,7.5,5.1,5,7.9,8.4,9.1,8.4,5.1,10,9.3,6.2,7.2,5.6,5.5,6.9,5.2,7.2
5bee1550ecd1a90001a0af15,25,2,7,1,1,1,7.3,1,1.3,1,0.5,0,,1,1,1,2.3,0,0,,,0,,0,,1,1.5,1,2,0,,1,4.8,1,1.5,1,4.4,0,,0,,0,,0,,0,,8.4,6.7,8.8,7.7,6.3,9.5,6.7,8.2,9.6,1.1,8.5,6.9,5.8,8.3,0.8,1.5,9.3,9.2,8.6
5bee7c1decd1a90001a0c164,22,2,3,0,,1,2.3,0,,0,,1,4.6,0,,0,,0,0,,,0,,0,,1,4.6,1,6.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,10,2.8,7.5,5.6,9.3,7.8,10,10,1.3,10,10,6.7,0.7,0.6,0.9,10,10,9.9
5befa67756a3210001069431,19,2,7,1,2,1,8.5,0,,0,,0,,0,,1,0.7,0,0,,,1,1,0,,0,,1,2.2,0,,1,5,1,6.7,1,2.6,0,,0,,0,,0,,0,,10,9.5,8.4,3.8,4,7.8,1.7,10,6.9,0.8,4,8.9,7.7,1.9,1.1,0,10,10,10
5bf0aea07c3874000169acfd,20,2,6,0,,1,7.2,0,,1,2.1,1,4.9,1,4.8,1,2.3,0,0,,,1,1,1,10,1,2.6,1,7.2,0,,0,,1,5.3,1,4.6,1,4.8,1,2.4,1,2.3,1,1.9,0,,9.1,8.3,9.7,9.6,10,9.5,9.9,9.2,9.9,1.2,8.4,10,9.4,9.7,5.6,5.7,8.7,8.5,10
5bf4b9a15f38a10001e8fa42,23,2,7,1,3,1,8.6,1,2.4,1,5.2,1,8,1,1.1,1,4.9,1,1,7.5,6.9,1,3,0,,1,8.2,1,6,1,4.8,1,4.7,1,4.9,0,,0,,0,,0,,1,4.9,0,,8.4,8.1,8.1,8.8,7.5,10,7.5,10,10,8.9,9.1,10,10,10,10,8.1,9.9,10,10
5bf4be094d725900012288cf,25,2,7,0,,1,8.8,0,,0,,0,,0,,0,,0,0,,,1,1,1,7.5,1,9.7,1,7.6,0,,0,,1,1.9,1,1.9,0,,1,2.1,0,,0,,0,,8.3,6.9,10,10,5.8,10,6.3,10,10,6.6,10,10,10,4.7,5.4,5.8,9.6,9.5,9.5
5bfb3ccfcad1240001e8ecec,22,2,8,0,,1,8.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.5,1,6,0,,1,6.4,1,2.2,1,5.1,0,,1,1.1,0,,0,,0,,7.5,7.1,6.2,4.1,7.7,9.1,6.7,5.4,5.9,0.8,6.9,6.4,2.7,6.3,0.9,2.6,10,10,10
5bfc4ade8acfed00011a336c,24,2,7,0,,1,8,0,,0,,0,,1,2.8,1,2.5,0,0,,,0,,1,2.6,1,2.3,0,,0,,1,2.4,0,,1,2.4,0,,0,,1,2.4,0,,0,,6.4,8.7,6.9,6.9,5.2,8.5,5.2,8.7,10,4.9,9.2,8.7,10,0,2.3,1.7,2.1,0.4,5.2
5bfd8f340265080001292327,19,2,7,0,,1,4.8,0,,0,,1,0.5,0,,0,,0,1,,2.4,0,,0,,1,4.9,0,,0,,1,5,1,2.3,0,,0,,1,2.3,0,,1,5,0,,8.5,6.1,6.7,1.7,4.2,3.2,6.4,3.7,5.6,0.4,2.8,3.8,3.3,5.4,0.6,6.2,4,3.4,3.9
5bff6108c83f04000142ebfa,25,2,7,0,,1,6.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5.2,1,6.7,0,,1,2.5,1,2.3,1,4.7,0,,0,,0,,0,,0,,8,7.2,4.5,4.3,3.2,6.6,5.7,6.5,5.7,3.2,6,6.1,6,2.9,3.1,3.6,8.1,6.8,8.2
5c001e8b85c3910001570680,19,2,5,1,2,1,9.6,1,4.7,1,6.9,1,4.7,1,7.4,1,4.5,1,1,7.1,7.2,1,1,1,4.6,1,9,1,7.1,1,7.1,1,6.8,1,4.9,1,6.6,1,7.1,1,6.9,1,9,1,0.5,1,1,8.2,7,5.5,8.2,7.5,8.8,8.5,9.5,9.3,4.7,8.8,10,8.8,3.3,2.3,3.7,9.8,7.9,9.7
5c0211648d67760001152120,22,2,6,0,,1,6.3,0,,0,,1,2,1,1.5,1,1.1,0,0,,,0,,0,,1,7.3,1,5.8,0,,1,4.7,1,5.4,1,2.7,0,,0,,0,,0,,0,,5.8,7.7,6,7.6,5.1,6.5,7.8,9.9,9.4,8.1,9.1,8.2,6.2,7.4,5,5.3,9.7,9,9.6
5c07015aacea2f0001ebccd8,25,2,4,1,4,1,7,0,,0,,1,0.2,0,,0,,1,0,2.4,,0,,0,,1,4.6,1,2.6,0,,0,,0,,1,2.3,0,,0,,0,,0,,0,,9.7,7.3,5,4.4,3.5,9.2,6.3,10,9.9,2.1,9.1,6.9,8.8,1.9,0.2,0.2,6.9,4.7,8.4
5c071c7cd397ee0001c21bdb,25,2,6,1,1,1,2.7,0,,1,3.2,1,3.1,1,3.6,1,3,0,0,,,1,1,0,,1,1.6,1,1.3,1,3.7,1,1.4,1,1.8,1,1.2,1,1.6,1,1.6,0,,1,1.3,0,,7.1,6.5,5,4.6,4.7,5.2,4.9,3.5,4.1,3.8,5.1,5.4,4.9,5.4,5.1,5.3,6.3,6.5,6.3
5c071dcf711f240001767fdf,23,2,5,0,,1,6.3,0,,0,,1,5.5,0,,0,,0,0,,,0,,0,,1,4.9,1,4.9,0,,0,,1,8.1,1,7.5,0,,1,5.3,1,4.8,0,,0,,5.5,5.5,5,5.2,3,7.1,7,8.4,6.9,5,5.5,6.2,7,3.3,2.4,2,5.2,5.3,5.2
5c0751e4b65da90001a8f98f,19,2,7,0,,1,5,0,,1,0.6,1,9.9,1,5.7,1,0.2,0,0,,,0,,0,,1,0.9,1,0.3,0,,1,2.5,0,,0,,1,2.5,1,0.6,0,,1,4.9,0,,10,10,7.6,8.4,7.9,7.8,8.5,8.1,8.1,7.2,8.8,8.6,8.9,8.1,7.9,7.9,9.9,10,10
5c0c23a7217d60000112173a,19,2,6,0,,1,9.5,1,4.6,1,6.8,1,5.1,1,5.2,1,6.4,1,1,8.1,5.9,1,2,1,5,1,6,1,5.2,1,4.6,1,8,1,6.7,1,5.9,1,5.2,1,6.1,0,,1,7.3,0,,8.6,9.2,7.6,5.9,8.2,9.8,7.1,9.9,8.9,9.8,6,8.7,7.5,8.1,7.2,6.6,9.2,9.4,8.3
5c0dead2934de30001766f5c,19,2,7,1,3,1,4.8,0,,1,1.5,1,3.7,1,3.5,1,2.3,0,1,,3.7,1,2,0,,1,4.7,1,6.9,1,3.6,1,7.1,1,4.9,1,7.2,1,6.1,1,5.2,1,2,1,3,0,,9.1,9.9,10,9.5,8.9,9.3,10,9.7,7.4,7.5,8.8,8.5,9.6,8.7,9.2,9.6,8.7,8.7,4.2
5c0fff76e6eb4e0001b27f20,25,2,4,1,1,1,2.4,0,,0,,0,,0,,1,1.2,0,0,,,0,,0,,1,5.1,1,7.7,0,,0,,0,,1,1.4,0,,1,1.3,1,5,0,,0,,10,8.7,5.1,8,5.4,9.4,8.8,8.8,9,9.7,9.1,9.3,9.7,1.6,4.2,8,9.3,9.4,9.2
5c104af8dcb9660001f5b362,25,2,4,1,1,1,8.7,1,1.2,1,6.3,1,6.2,1,3.6,1,1.1,1,1,1.2,9.1,0,,1,5.1,1,7.5,1,7.6,1,7.7,1,5,1,3.9,1,3.6,0,,0,,1,7.5,0,,0,,6.4,2.5,5.1,8.6,7.3,8.6,8.6,10,6.5,2.3,8.4,6.8,8.4,5.3,1.8,2.4,6.4,5,6.4
5c105fcf218223000121a059,24,2,6,1,12,1,8.2,0,,0,,1,4.3,1,3.9,1,4.3,1,1,,7.7,0,,1,1.9,1,4.7,0,,0,,1,4,1,3.5,0,,1,,1,,0,,0,,0,,8.3,7.2,8.2,7.3,8.4,8.8,,8.8,8.6,,7.8,,8.6,9.3,7.8,8.3,7.9,8.2,8
5c106b980f92ef0001d8da15,22,2,6,0,,1,5.1,1,1.5,1,2.2,1,5.1,0,,0,,0,1,,2.6,0,,0,,0,,0,,1,0.9,1,4.7,0,,0,,1,5,0,,1,7.2,0,,0,,8.6,5,5,7.1,1.9,5,3.6,7.3,9.8,2.7,7,7.7,6.4,2.8,0.9,1.2,5.6,4.7,6.9
5c10a3372b16ba0001c8746d,23,2,6,0,,1,7.4,0,,1,2.4,1,5,1,7.2,1,0.3,0,0,,,0,,0,,1,7.6,1,9.6,0,,1,7.2,1,7.1,1,9.2,1,9.2,1,9.2,1,4.5,1,2.1,0,,9.2,9.5,9.8,8.9,9.7,10,9.5,9.2,9.3,10,9.7,9.5,8.7,9.5,9.4,9.3,10,10,10
5c1116ab2b16ba0001c8885e,24,2,6,1,1,1,3.3,0,,1,0.3,1,0.4,1,2.9,0,,0,0,,,0,,0,,1,5.9,0,,0,,0,,1,4.1,1,6.1,0,,1,3.7,1,7.1,0,,0,,9,8.6,0,0,6.5,6.9,7.4,10,10,0,8.2,8.6,7.8,4.1,0,0,0,0,10
5c12a535d47b00000149cd7e,21,2,9,1,3,1,7.6,0,,1,5,1,4.9,0,,1,5,1,1,7.7,2.3,1,1,1,,1,9.7,1,9.6,0,,1,2.3,0,,0,,0,,0,,0,,1,5.2,0,,10,9.7,10,9.4,9.6,9.7,9.4,5.8,7.4,7.4,9.9,9.2,9.6,9.4,9.7,10,9.2,7.6,9.3
5c12c60517b6240001ccdeaf,24,2,5,0,,1,4,0,,1,0.9,1,5.5,1,1.1,1,1.3,0,0,,,0,,0,,1,3.5,1,2.1,1,2.2,0,,0,,1,3.8,0,,0,,1,0.4,0,,0,,10,8.1,8.6,8.1,3.1,8.3,8.3,8.5,9.3,6.2,10,9.2,10,4.8,1.9,2.8,8.3,8.3,9.8
5c13e067e7ed9400016af458,24,2,8,0,,1,4.9,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5.1,1,2.5,0,,1,5.2,1,5.1,1,2.5,0,,0,,0,,0,,0,,7.4,7.4,7.5,2.7,2.8,8,7.2,7.4,7,0.8,7.3,7.6,7.4,2.7,0.9,0.4,7.3,7.3,7.1
5c151440a6aa2c00010f66e8,24,2,9,0,,1,7.8,0,,0,,0,,1,2.3,1,2.6,0,0,,,0,,1,2.3,1,2.5,1,2.3,0,,1,5,1,2.3,1,7.7,1,2.3,1,2.4,0,,0,,0,,9.2,9.2,8.3,6.9,7,7.2,7.9,7.8,8,5.1,6.8,7.2,6.9,7.7,6.9,5.7,7.3,7.2,8
5c172b87d47b0000014aa7fa,23,2,3,0,,1,6.9,0,,1,2.4,1,2.5,0,,0,,0,0,,,0,,0,,1,9,1,2.5,1,2.4,1,4.9,1,5,0,,0,,0,,0,,0,,0,,3.4,0.2,1.6,0.3,0,7.8,0,1.1,3.1,0.3,7,6.8,6.8,2.4,2.4,2.3,2.8,2.4,2.9
5c17d7c47b0779000165469b,23,2,8,1,10,1,7.5,0,,0,,0,,1,1.2,0,,0,0,,,0,,1,1.5,1,6,0,,0,,1,0.7,1,2.3,1,0.6,0,,1,2.3,0,,0,,0,,7.4,8.4,5.2,3.3,5.4,5.3,4.8,7.9,8.4,1.5,4.3,6.8,6.6,2,0.2,5.4,8.3,6.3,9.1
5c19fb6a0ad1190001b7322b,20,2,6,0,,1,5.5,0,,0,,0,,1,0,0,,0,0,,,0,,1,0.8,1,6.9,1,8.6,0,,1,4.5,1,5.3,0,,1,2.5,1,0.7,1,1.4,0,,0,,6.5,5.7,7.4,6.4,8.2,6,3.8,6.4,4.9,3.4,8.9,9.3,8.3,6.4,9,6.2,6.7,5.2,8.4
5c1ad266c8a84e0001a851d5,24,2,6,0,,1,8.7,0,,1,4,0,,0,,1,0.8,0,0,,,1,1,0,,1,9.4,1,7.9,1,8,1,6,1,2.2,1,2.4,0,,1,1.8,0,,0,,0,,7.5,7.7,7.1,7.2,7.1,8.7,8,5.2,8,5.8,7.5,6.9,7.1,7.5,5.6,6.3,6.8,5.8,8.2
5c1c85841efbe50001db60fd,21,2,3,1,0,1,2.4,0,,1,1.9,1,2.3,1,2.5,1,5,0,0,,,0,,0,,1,2.1,1,1.8,0,,1,2.4,1,2.6,1,2.7,0,,1,4.3,1,0.1,0,,1,1,5.1,2.7,2.8,2.9,2.7,7,7,8.8,8.9,2.3,1.1,7.7,2.5,3.9,3.4,3.3,9.4,9.5,9.1
5c1e1e172c45d4000147645f,24,2,3,0,,1,7.6,0,,1,7.5,1,10,1,2.3,0,,0,0,,,0,,0,,1,8.6,0,,1,4.9,0,,1,1.5,1,3.7,0,,1,5.7,1,3.4,0,,0,,8.6,5.8,7.3,8.7,3.5,6.2,7,9.2,9.5,0.5,8.3,9.2,10,6.2,0.5,0,7.5,8.6,7.5
5c23e924da51990001e22c7f,21,2,9,0,,0,,1,0,1,0,1,0,1,0,1,0,0,0,,,0,,0,,0,,0,,0,,0,,0,,1,0.9,0,,0,,0,,0,,0,,5.8,8.8,7,5.6,3.1,6.6,5.8,7.7,8.6,2.7,6.4,8,5.9,5.7,1.8,2.6,4.4,4.7,5.1
5c23f24dd5f4d00001c6980b,22,2,3,0,,1,5,0,,0,,0,,0,,1,2.4,0,0,,,0,,0,,1,5.4,0,,1,5.2,1,2.5,0,,1,4.6,0,,1,4.9,0,,0,,0,,10,10,2.3,2.9,2.3,5.1,4.5,10,10,4.4,4.3,2.7,5.5,4.7,2.9,3.1,7.3,7.8,7
5c242778d5f4d00001c6a3c4,20,2,7,1,1,1,6.5,0,,1,0.9,0,,0,,1,1.8,0,0,,,1,1,0,,1,4.7,0,,0,,0,,1,1.6,1,1.8,1,1.2,1,1.1,0,,1,4.5,1,1,7.9,6,6.5,6.6,7.3,9.5,9.5,7.1,8.8,3.2,8.5,7.8,8.9,8.9,3,3.8,8.1,8.3,8.4
5c25db5110677f0001db677b,19,2,6,1,0,1,6.8,1,2.2,1,7,1,6.6,1,4.1,1,2.3,1,0,4.5,,0,,1,4.4,1,9.1,1,4.4,1,6.4,1,4.4,1,2.2,1,4.4,1,4.4,1,4.2,1,4.5,0,,0,,10,10,9.5,0.9,7.8,8,7.6,9.5,7.5,6.6,9.3,8.4,5.9,3.1,1.4,1.2,10,10,10
5c26880f867f660001ae2c02,22,2,6,0,,1,8.4,0,,1,6.2,1,8,1,7.6,1,2.5,0,0,,,0,,1,1.1,1,8.1,1,8.1,1,8,1,7.9,1,6.5,1,5.1,1,5.1,1,4.9,1,2.5,0,,0,,8,8.2,7.8,7.7,7.6,8.1,8.2,7.9,7.6,8.2,8.3,8.1,8.2,8,5.1,5,8.7,8.7,8.7
5c26a7301ccd1f00012169c8,19,2,5,1,1,1,6,0,,1,4.6,1,6.6,1,2,1,4.4,0,0,,,1,1,0,,1,6,1,5.1,1,4.7,1,4.6,0,,1,4.5,0,,1,4.7,1,2.5,1,6.8,0,,10,8.8,4.6,8.5,3.9,4,6.3,9.9,10,3.3,8.1,8.9,7.9,0.7,5.1,0.8,9.5,9.1,10
5c270a03cce6b300015e7e3a,21,2,8,1,2,1,10,0,,0,,1,4.6,0,,1,5.5,1,1,7.5,4.7,0,,1,5.4,1,5.2,1,2.6,1,7.3,1,7.6,1,7.6,1,2.9,0,,0,,1,7.5,1,2.1,0,,9.7,9.8,4.5,7.1,6.7,5.5,1.3,10,7.7,0.4,6.1,5.8,6,6.4,1,0.5,6.1,6.1,5.6
