Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,197.78,0.0051407803629059945,193.4892857142857,193.5446
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,197.34,-0.002237573992389663,193.87285714285716,193.6582
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600,198.83,0.007551495217239523,194.46285714285713,193.7466
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,199.22,0.0019531152572067612,195.16214285714287,193.89880000000002
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,199.33,0.0005441211895145237,195.9314285714286,194.05460000000002
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,200.07,0.0037154504636331964,196.76857142857142,194.187
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,199.13,-0.004694943101328786,197.24142857142857,194.31539999999998
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,199.52,0.0019502687970172072,197.6807142857143,194.451
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,199.04,-0.00239915316088235,197.93928571428572,194.5768
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,198.31,-0.0036753846209279795,198.11071428571427,194.6446
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,198.4,0.0005008412116371819,198.3207142857143,194.68959999999998
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800,199.6,0.006008854814451681,198.6057142857143,194.7802
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,200.23,0.003167472875269306,198.82642857142858,194.915
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,202.85,0.013080649232202424,199.2607142857143,195.0782
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,203.34,0.0024489510379044344,199.65785714285715,195.2318
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,204.57,0.006040411030396653,200.17428571428573,195.4454
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,204.34,-0.0011481394516915655,200.56785714285712,195.6252
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500,205.7,0.006674151505636328,201.0307142857143,195.8416
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,204.0,-0.008254349934707639,201.3642857142857,196.04379999999998
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,204.84,0.004117246149777154,201.70499999999998,196.24559999999997
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,204.44,-0.001955654451486377,202.0842857142857,196.4368
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,204.89,0.0021773482342082318,202.46785714285716,196.65039999999996
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,205.68,0.0038575823895607986,202.94214285714287,196.8594
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,205.11,-0.0027827691468576,203.42785714285716,197.1064
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,204.75,-0.0017271407718674192,203.8814285714286,197.3412
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,205.05,0.0014640068567239872,204.2707142857143,197.59459999999999
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500,205.56,0.0024809689441327443,204.65142857142857,197.85620000000003
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,203.86,-0.008264251162330871,204.72357142857143,198.0972
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,203.82,-0.00022289910297701443,204.75785714285715,198.3134
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,203.07,-0.0036551474707476883,204.65071428571426,198.50420000000003
2017-01-03,2017,1,3,Tuesday,01,2017-01,225.04,225.83,223.88,225.24,91366500,204.63,0.007650146102071265,204.67142857142858,198.7334
2017-01-04,2017,1,4,Wednesday,01,2017-01,225.62,226.75,225.61,226.58,78744400,205.84,0.005948927676275417,204.68142857142857,198.985
2017-01-05,2017,1,5,Thursday,01,2017-01,226.27,226.58,225.48,226.4,78379000,205.68,-0.0007942124639170878,204.80142857142854,199.217
2017-01-06,2017,1,6,Friday,01,2017-01,226.53,227.75,225.9,227.21,71559900,206.41,0.0035777612603666853,204.91357142857143,199.4766
2017-01-09,2017,1,9,Monday,02,2017-02,226.91,227.07,226.42,226.46,46939700,205.73,-0.003300953864338929,205.00571428571428,199.7304
2017-01-10,2017,1,10,Tuesday,02,2017-02,226.48,227.45,226.01,226.46,63771900,205.73,0.0,205.06571428571425,199.99439999999998
2017-01-11,2017,1,11,Wednesday,02,2017-02,226.36,227.1,225.59,227.1,74650000,206.31,0.00282608755308833,205.1107142857143,200.28140000000002
2017-01-12,2017,1,12,Thursday,02,2017-02,226.5,226.75,224.96,226.53,72113200,205.8,-0.0025099372793024877,205.16,200.558
2017-01-13,2017,1,13,Friday,02,2017-02,226.73,227.4,226.69,227.05,62717900,206.27,0.002295597917953973,205.26857142857142,200.872
2017-01-17,2017,1,17,Tuesday,03,2017-03,226.31,226.78,225.8,226.25,61240800,205.54,-0.0035233556483875716,205.30357142857142,201.1942
2017-01-18,2017,1,18,Wednesday,03,2017-03,226.54,226.8,225.9,226.75,54793300,206.0,0.0022096514964236036,205.335,201.543
2017-01-19,2017,1,19,Thursday,03,2017-03,226.84,227.0,225.41,225.91,66608800,205.23,-0.003704163229993007,205.43285714285713,201.88060000000002
2017-01-20,2017,1,20,Friday,03,2017-03,226.7,227.31,225.97,226.74,129168600,205.99,0.003673846530849234,205.58785714285713,202.1502
2017-01-23,2017,1,23,Monday,04,2017-04,226.74,226.81,225.27,226.15,75061600,205.45,-0.0026020728580400387,205.75785714285715,202.3918
2017-01-24,2017,1,24,Tuesday,04,2017-04,226.4,228.08,226.27,227.6,95555300,206.77,0.006411826065515269,205.91071428571428,202.61880000000002
2017-01-25,2017,1,25,Wednesday,04,2017-04,228.7,229.57,228.51,229.57,84437700,208.56,0.008655560284254182,206.105,202.8718
2017-01-26,2017,1,26,Thursday,04,2017-04,229.4,229.71,229.01,229.33,59970700,208.34,-0.0010456451316592785,206.29500000000002,203.12939999999998
2017-01-27,2017,1,27,Friday,04,2017-04,229.42,229.59,228.76,228.97,59711100,208.01,-0.0015697432770670483,206.40928571428572,203.37739999999997
2017-01-30,2017,1,30,Monday,05,2017-05,228.17,228.2,226.41,227.55,79737300,206.72,-0.006201846308410142,206.48000000000002,203.569
2017-01-31,2017,1,31,Tuesday,05,2017-05,226.98,227.6,226.32,227.53,75880800,206.71,-8.768921642599015e-05,206.55,203.7678
2017-02-01,2017,2,1,Wednesday,05,2017-05,227.53,228.59,226.94,227.62,79117700,206.79,0.0003955219065838733,206.58428571428573,203.94799999999998
2017-02-02,2017,2,2,Thursday,05,2017-05,227.62,228.1,226.82,227.77,69657600,206.92,0.0006591639207036426,206.66428571428574,204.1396
2017-02-03,2017,2,3,Friday,05,2017-05,228.82,229.55,228.46,229.34,80563200,208.35,0.006892511726133588,206.81285714285715,204.33
2017-02-06,2017,2,6,Monday,06,2017-06,228.87,229.33,228.54,228.93,57790100,207.98,-0.0017876265396299384,206.98714285714286,204.50519999999997
2017-02-07,2017,2,7,Tuesday,06,2017-06,229.38,229.66,228.72,228.94,57931200,207.99,4.365367623737626e-05,207.12928571428571,204.6784
2017-02-08,2017,2,8,Wednesday,06,2017-06,228.94,229.39,228.31,229.24,51566200,208.26,0.0013105802208031037,207.3457142857143,204.84219999999996
2017-02-09,2017,2,9,Thursday,06,2017-06,229.24,230.95,229.24,230.6,65955200,209.49,0.005932460698153008,207.59571428571425,205.04940000000002
2017-02-10,2017,2,10,Friday,06,2017-06,231.0,231.77,230.62,231.51,66015900,210.32,0.003946338076353806,207.94357142857143,205.2654
2017-02-13,2017,2,13,Monday,07,2017-07,232.08,233.07,232.05,232.77,55182100,211.47,0.005442475263025992,208.2792857142857,205.51399999999998
2017-02-14,2017,2,14,Tuesday,07,2017-07,232.56,233.71,232.16,233.7,71109000,212.31,0.003995487290054278,208.54714285714286,205.79399999999998
2017-02-15,2017,2,15,Wednesday,07,2017-07,233.45,235.14,233.39,234.92,86785800,213.42,0.005220207234335916,208.91,206.09439999999998
2017-02-16,2017,2,16,Thursday,07,2017-07,234.95,235.16,233.85,234.72,84722400,213.24,-0.0008511693408016496,209.28357142857143,206.36719999999997
2017-02-17,2017,2,17,Friday,07,2017-07,233.95,235.09,233.93,235.09,77204100,213.57,0.0015764161841769209,209.77285714285713,206.63400000000001
2017-02-21,2017,2,21,Tuesday,08,2017-08,235.52,236.69,235.51,236.49,88946100,214.85,0.005955018466408557,210.3542857142857,206.87399999999997
2017-02-22,2017,2,22,Wednesday,08,2017-08,236.02,236.54,235.83,236.28,62115200,214.65,-0.0008880608023356107,210.91571428571427,207.1002
2017-02-23,2017,2,23,Thursday,08,2017-08,236.88,236.9,235.56,236.44,74615900,214.8,0.0006773004062594623,211.47857142857143,207.3048
2017-02-24,2017,2,24,Friday,08,2017-08,235.46,236.79,235.41,236.74,82381600,215.07,0.001268652491297706,211.95857142857145,207.5194
2017-02-27,2017,2,27,Monday,09,2017-09,236.64,237.31,236.35,237.11,56515400,215.41,0.0015630365377794497,212.4892857142857,207.7136
2017-02-28,2017,2,28,Tuesday,09,2017-09,236.67,236.95,236.02,236.47,96961900,214.83,-0.0026993636268135557,212.97785714285715,207.9302
2017-03-01,2017,3,1,Wednesday,09,2017-09,238.39,240.32,238.37,239.78,149158200,217.83,0.013997660616677843,213.66142857142856,208.19
2017-03-02,2017,3,2,Thursday,09,2017-09,239.56,239.57,238.21,238.27,70246000,216.46,-0.0062974240116066005,214.15928571428572,208.43040000000002
2017-03-03,2017,3,3,Friday,09,2017-09,238.17,238.61,237.73,238.42,81974300,216.6,0.0006296306791706563,214.60785714285717,208.66460000000004
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,215.95,-0.002978014975104637,214.92785714285716,208.87
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700,215.31,-0.0029869100379269486,215.1421428571429,209.074
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,214.91,-0.0018564924793487148,215.24857142857144,209.27720000000002
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,215.18,0.0012680800813160698,215.38714285714286,209.47979999999998
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,215.94,0.0035042898441541848,215.5564285714286,209.68739999999997
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,216.04,0.0005049619257577742,215.64142857142858,209.931
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,215.22,-0.003826620338522435,215.68214285714288,210.15900000000002
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,217.08,0.00865339130809617,215.845,210.43919999999997
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,216.65,-0.001966952001113409,215.95785714285714,210.6796
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,216.27,-0.0017562298584853364,216.0192857142857,210.88819999999998
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,216.04,-0.0010968231849202148,216.1057142857143,211.0954
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,213.26,-0.01283970359048503,215.77928571428575,211.23239999999998
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,213.76,0.002353193030873779,215.58642857142857,211.393
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,213.54,-0.00106686897155861,215.3678571428571,211.5492
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,213.38,-0.0007265115327185212,215.18428571428572,211.6906
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,213.16,-0.00102630808335602,215.03071428571428,211.8378
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,214.71,0.00727693610617175,215.01642857142858,212.0066
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,214.91,0.0009348032642073623,214.99714285714285,212.19400000000002
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,215.6,0.00318426612282785,214.97285714285712,212.38600000000002
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,215.1,-0.0023277683227179713,214.90571428571428,212.58339999999995
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,214.72,-0.0017392232112840578,214.86999999999998,212.75799999999998
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200,214.86,0.0006373647083437461,214.71142857142857,212.94620000000003
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,214.22,-0.0029725924518720914,214.53785714285715,213.0952
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,214.82,0.0028112164881013424,214.43428571428572,213.2204
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300,214.6,-0.001019420630695489,214.33142857142857,213.34560000000002
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,214.73,0.0005951977615843429,214.43642857142854,213.48
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,214.48,-0.0011896163638229762,214.48785714285714,213.6352
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,213.54,-0.004381872532479902,214.48785714285714,213.7718
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,212.15,-0.0064949430738519,214.4,213.87900000000002
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,214.03,0.008859788051538642,214.46214285714288,214.02120000000002
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,213.39,-0.002984195484552532,214.36785714285716,214.122
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,213.0,-0.0018386518469502011,214.23142857142855,214.22240000000002
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,214.73,0.008139127544328106,214.1692857142857,214.35719999999998
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,214.05,-0.0031869013012801872,214.0942857142857,214.47300000000004
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,216.4,0.010998124005008325,214.21428571428572,214.6112
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,217.66,0.005818346943862407,214.41428571428574,214.75799999999998
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,217.52,-0.0006287614660986929,214.65,214.87900000000002
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,217.71,0.0008390397529893789,214.85642857142858,214.987
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,217.23,-0.0021794922924009974,215.04428571428573,215.0632
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,217.78,0.002520151270889448,215.26214285714286,215.15400000000002
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,217.86,0.00037730362782517624,215.50357142857143,215.2398
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,217.6,-0.001214760630381173,215.79357142857143,215.29480000000004
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,217.85,0.0011740932876478372,216.20071428571427,215.35879999999997
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,218.71,0.003937071573803852,216.535,215.437
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,218.67,-0.00016688388781416208,216.91214285714287,215.50900000000001
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,218.47,-0.0009178750265073088,217.30285714285714,215.5702
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,218.86,0.0017957401615460444,217.59785714285712,215.6508
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,218.42,-0.0020426696888984353,217.91,215.66260000000003
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,218.05,-0.001671209363299453,218.02785714285716,215.69439999999997
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,219.26,0.0055236912014844375,218.14214285714283,215.74759999999998
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,219.06,-0.0009154303531763164,218.25214285714284,215.8098
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,215.17,-0.017744164060795597,218.07071428571427,215.80700000000002
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,216.04,0.004028491541351986,217.98571428571427,215.8296
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,217.44,0.006504114424837004,217.96142857142857,215.87480000000002
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,218.54,0.0050774722405670936,218.01,215.92680000000001
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,219.03,0.002212873177106056,218.11214285714286,215.9866
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,219.54,0.002332758590661399,218.23285714285717,216.07299999999998
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,220.59,0.004779418025144366,218.36714285714285,216.1432
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,220.54,-0.0002067582056514139,218.50071428571428,216.22100000000003
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,220.35,-0.000868647071289419,218.63500000000002,216.30259999999998
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,220.3,-0.0002485292524955218,218.73785714285714,216.3878
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,222.05,0.007952142520170069,218.99714285714285,216.5636
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,222.79,0.003328299721519379,219.33571428571426,216.7442
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,222.62,-0.000736955561237207,219.57571428571427,216.92579999999998
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,221.91,-0.003196811701067004,219.7792857142857,217.0964
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,222.32,0.0018502107650526511,220.29,217.27960000000002
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,222.43,0.0004923776859429019,220.74642857142857,217.43399999999997
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,222.09,-0.0015177032219294562,221.07857142857142,217.5776
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,222.05,-0.00020549404932923565,221.32928571428573,217.7066
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,223.13,0.004889990671497646,221.62214285714285,217.86720000000003
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,222.85,-0.0012677682621645703,221.85857142857142,218.0298
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,222.42,-0.0019241624463635087,221.98928571428573,218.18099999999998
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,222.47,0.0002182936679606673,222.12714285714287,218.34599999999998
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,224.32,0.008325173684604614,222.41071428571428,218.53599999999997
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,222.81,-0.0067439816026603205,222.59,218.7002
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,222.76,-0.00024701907826885083,222.64071428571427,218.8608
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,222.65,-0.0004526491207592631,222.63071428571428,219.0242
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800,222.92,0.0011941559890502607,222.65214285714288,219.2118
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500,223.07,0.0006580045711912508,222.73499999999999,219.4302
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700,221.27,-0.00805633297202113,222.66000000000003,219.575
2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600,223.25,0.008950525954511734,222.71857142857147,219.7722
2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700,221.29,-0.008788696730055556,222.6614285714286,219.938
2017-06-30,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700,221.7,0.0018643166131868671,222.63642857142855,220.0774
2017-07-03,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800,222.08,0.0016957339331653554,222.56142857142854,220.238
2017-07-05,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600,222.59,0.0023118666706976043,222.54285714285714,220.36180000000002
2017-07-06,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800,220.56,-0.009144218682509475,222.41,220.4198
2017-07-07,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300,221.99,0.006485131684743628,222.3757142857143,220.5092
2017-07-10,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300,222.22,0.001073959694342097,222.22571428571428,220.59939999999997
2017-07-11,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600,222.06,-0.0007428766513023488,222.17214285714286,220.69600000000003
2017-07-12,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400,223.73,0.007514685968103674,222.24142857142857,220.815
2017-07-13,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600,224.1,0.0016804439334705545,222.345,220.9398
2017-07-14,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700,225.15,0.004663972553380358,222.50428571428571,221.09079999999997
2017-07-17,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900,225.12,-0.0001221930915157321,222.65071428571426,221.23620000000003
2017-07-18,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500,225.24,0.0005294325453728543,222.93428571428572,221.3668
2017-07-19,2017,7,19,Wednesday,29,2017-29,246.02,247.0,246.01,246.99,51034300,226.46,0.005414073773639672,223.16357142857143,221.52259999999998
2017-07-20,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200,226.56,0.0004454472941721743,223.54,221.68439999999998
2017-07-21,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800,226.36,-0.0008904979184560791,223.87285714285716,221.8344
2017-07-24,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300,226.3,-0.00024287730125904794,224.17428571428573,221.99200000000002
2017-07-25,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600,226.85,0.0024307789982205286,224.47857142857143,222.168
2017-07-26,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400,226.86,4.03575707674797e-05,224.92857142857142,222.32
2017-07-27,2017,7,27,Thursday,30,2017-30,247.96,248.0,245.68,247.2,70766600,226.65,-0.0009294646064599288,225.26142857142858,222.4718
2017-07-28,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400,226.39,-0.0011729595230337564,225.55928571428572,222.69620000000003
2017-07-31,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700,226.26,-0.0005670491276994483,225.85928571428573,222.90059999999997
2017-08-01,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400,226.76,0.0022287497932971245,226.07571428571427,223.08700000000002
2017-08-02,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200,226.87,0.0004851595024106814,226.27357142857142,223.2536
2017-08-03,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000,226.43,-0.0019398987187642103,226.365,223.4016
2017-08-04,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800,226.84,0.0018223710177034391,226.48785714285714,223.54760000000002
2017-08-07,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000,227.27,0.001858944356917247,226.63285714285715,223.6812
2017-08-08,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400,226.71,-0.00246090106053809,226.65071428571426,223.8046
2017-08-09,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600,226.7,-4.0383685394940194e-05,226.66071428571428,223.9316
2017-08-10,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500,223.5,-0.014115206518728551,226.45642857142857,223.99559999999997
2017-08-11,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900,223.83,0.0014768033457914775,226.28,224.0312
2017-08-14,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900,226.05,0.00991321176199178,226.22285714285718,224.0964
2017-08-15,2017,8,15,Tuesday,33,2017-33,246.98,247.0,246.16,246.51,55242700,226.02,-0.00012170736190486586,226.16285714285715,224.16440000000003
2017-08-16,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500,226.41,0.0017446170173407438,226.1457142857143,224.25440000000003
2017-08-17,2017,8,17,Thursday,33,2017-33,246.24,246.6,243.09,243.09,128490400,222.88,-0.015591111681408476,225.895,224.26559999999998
