,game_end_time_utc,game_id,game_mode,game_outcome,game_start_time_utc,game_type,realm_id
717,2022-02-08 20:52:22,b92e0d94-b778-45b9-8e11-bb1077f658d7,Matchmaking,Loss,2022-02-08 20:09:17,Ranked,na
718,2022-02-09 01:00:37,f21f83c7-1cab-4f77-9b2d-4c24dfa1ef0e,Matchmaking,Loss,2022-02-09 00:52:41,Spike Rush,na
719,2022-02-09 21:53:34,1d5d452d-abde-43b3-a806-308de063321d,Matchmaking,Win,2022-02-09 21:29:20,Ranked,na
720,2022-02-09 22:30:23,8f982743-5901-49a5-b988-a67e24d53601,Matchmaking,Loss,2022-02-09 21:56:47,Ranked,na
721,2022-02-09 23:09:21,5e3d0b1f-8ecd-48cd-b8b4-382df1af1ae6,Matchmaking,Win,2022-02-09 22:31:51,Ranked,na
722,2022-02-09 23:40:38,1d06cd1c-864c-44ed-92cf-86a60da19b75,Matchmaking,Loss,2022-02-09 23:12:58,Ranked,na
723,2022-02-11 03:42:36,c66ba6d2-2869-4438-975c-b285261c7b21,Matchmaking,Loss,2022-02-11 03:06:49,Ranked,na
724,2022-02-11 04:13:29,62fede3b-8cbb-4b82-9140-91ee9c4b95f0,Matchmaking,Loss,2022-02-11 03:46:17,Ranked,na
725,2022-02-15 03:59:23,7e367f80-1ef0-420d-98e4-e3533358bd3d,Matchmaking,Win,2022-02-15 03:36:41,Ranked,na
726,2022-02-15 22:30:59,92eb0b91-da3e-4bdf-a74b-05a896536e96,ShootingRange,Loss,2022-02-15 22:19:57,Not Applicable,na
727,2022-02-15 22:35:06,88980dc4-edec-4c14-bdc1-d0830a3c8b1f,ShootingRange,Loss,2022-02-15 22:32:44,Not Applicable,na
728,2022-02-16 01:02:23,def2c198-ed2c-4dde-9ed3-b346a608e128,Matchmaking,Win,2022-02-16 00:55:51,Spike Rush,na
729,2022-02-16 01:23:23,c0a45676-a691-4b1f-b5ab-21993701f057,Matchmaking,Win,2022-02-16 01:16:35,Spike Rush,na
730,2022-02-16 01:34:34,1f47aae4-ea4a-462d-afef-d5d222d0c156,Matchmaking,Win,2022-02-16 01:25:53,Spike Rush,na
731,2022-02-16 01:49:21,c2f41bae-a6ec-4c06-9f30-acd2c54a1794,Matchmaking,Loss,2022-02-16 01:38:18,Spike Rush,na
732,2022-02-16 01:57:22,a1c04e4f-b594-477e-83cc-00329a3375b4,Matchmaking,Loss,2022-02-16 01:51:28,Deathmatch,na
733,2022-02-16 02:05:32,f0960809-7947-4a8b-9ab8-b51ae940b7c0,Matchmaking,Loss,2022-02-16 01:58:08,Deathmatch,na
734,2022-02-16 02:34:12,79b7113a-5d68-434a-b991-8dc7635a5c65,Matchmaking,Win,2022-02-16 02:06:12,Ranked,na
735,2022-02-16 03:25:05,8cd4624f-d717-4ad3-822a-c3c951ab444f,Matchmaking,Win,2022-02-16 02:37:32,Ranked,na
736,2022-02-16 21:54:02,e6b1ed5d-6d99-4617-860a-0cab891739c4,Matchmaking,Loss,2022-02-16 21:46:51,Deathmatch,na
737,2022-02-16 22:29:36,8084cb9d-20b6-47d6-91a0-622c628bd84d,Matchmaking,Win,2022-02-16 21:54:36,Ranked,na
738,2022-02-16 22:59:46,1d1c83d5-1c2e-4862-aac3-4ec6405f5bc3,Matchmaking,Loss,2022-02-16 22:33:00,Ranked,na
739,2022-02-16 23:22:38,f77b952b-5a4d-4912-beb3-5e3a871c2134,Matchmaking,Win,2022-02-16 23:03:50,Ranked,na
740,2022-02-17 00:01:45,dd80e690-c328-4131-a3b4-748128edcce7,Matchmaking,Loss,2022-02-16 23:25:23,Ranked,na
741,2022-02-17 03:53:17,c84afd3a-7c0e-4748-aea8-441cc55de8e4,Matchmaking,Win,2022-02-17 03:43:50,Spike Rush,na
742,2022-02-17 04:58:06,da19b2a4-409f-42a0-a7e1-1eea4fbee88b,Matchmaking,Win,2022-02-17 04:24:16,Ranked,na
743,2022-02-17 21:25:26,1c6f0e54-6faf-4b89-a835-91421e215fa2,Matchmaking,Loss,2022-02-17 21:17:09,Deathmatch,na
744,2022-02-17 21:30:44,90c72104-eae2-49f6-820a-3c39d44b7f78,ShootingRange,Loss,2022-02-17 21:27:03,Not Applicable,na
745,2022-02-17 21:48:28,eb308e09-92af-47c4-a353-8901d4ad4acf,ShootingRange,Loss,2022-02-17 21:31:15,Not Applicable,na
746,2022-02-17 22:22:01,3b276531-ddd3-4194-b058-f9f75dd7d87d,Matchmaking,Win,2022-02-17 21:50:40,Ranked,na
747,2022-02-18 01:14:04,1979afe7-ad69-446f-b531-2c73d28c0f94,Matchmaking,Loss,2022-02-18 01:03:45,Deathmatch,na
748,2022-02-18 01:22:32,85634358-c2a6-417d-806c-4772143174f9,Matchmaking,Loss,2022-02-18 01:14:55,Deathmatch,na
749,2022-02-18 02:00:32,acfed8d2-29b3-4cf2-8780-eb14fcd0c645,Matchmaking,Win,2022-02-18 01:26:30,Ranked,na
750,2022-02-18 02:48:30,7c173f0b-e743-4aea-8bf9-2f8d5829d028,Matchmaking,Win,2022-02-18 02:04:23,Ranked,na
751,2022-02-18 22:20:43,4177466a-abfd-4e9f-a82f-45f07577d589,ShootingRange,Loss,2022-02-18 22:04:22,Not Applicable,na
752,2022-02-18 23:02:14,9c1e7be3-fcab-44ca-a30c-de046ccbc3bb,Matchmaking,Loss,2022-02-18 22:22:21,Ranked,na
753,2022-02-18 23:39:10,4c1be98e-7bd2-4ce5-8c81-bdd930f2874a,Matchmaking,Win,2022-02-18 23:06:46,Ranked,na
754,2022-02-18 23:48:57,c5999dc9-41fb-4e0b-ade4-5cbe2d9a2b8f,Matchmaking,Win,2022-02-18 23:43:19,Spike Rush,na
755,2022-02-19 00:24:37,394821f5-7556-40bc-af8c-c20736e18748,Matchmaking,Loss,2022-02-18 23:58:16,Ranked,na
756,2022-02-19 01:00:47,bd7870c0-7e63-490c-9414-0042a7a98710,Matchmaking,Loss,2022-02-19 00:27:19,Ranked,na
757,2022-02-19 01:30:45,44965eed-bbbc-4cd8-9fc6-058cbbb5adc0,Matchmaking,Win,2022-02-19 01:03:27,Ranked,na
758,2022-02-19 01:54:50,749edfc5-f957-4157-968c-ba72fbbd9ca1,Matchmaking,Loss,2022-02-19 01:33:08,Ranked,na
759,2022-02-19 02:04:26,70bc278a-3ac6-43e2-82ed-64a48b6938e8,Matchmaking,Win,2022-02-19 01:57:01,Spike Rush,na
760,2022-02-19 04:20:37,d69ae44d-9315-4300-a922-6fb77e5929d3,Matchmaking,Loss,2022-02-19 03:46:13,Ranked,na
761,2022-02-19 18:54:02,37e2be4e-d4ba-4995-8df2-b68541574550,Matchmaking,Loss,2022-02-19 18:47:17,Deathmatch,na
762,2022-02-19 19:37:20,483436b1-0499-470d-9f52-6daef3d834bb,Matchmaking,Loss,2022-02-19 18:58:54,Ranked,na
763,2022-02-19 20:00:00,b2f57d88-de92-4a46-aded-7622c08e3f8b,Matchmaking,Loss,2022-02-19 19:40:19,Ranked,na
764,2022-02-19 20:42:48,0bf2d703-e504-4eee-a57b-331a133ccaa5,Matchmaking,Loss,2022-02-19 20:02:15,Ranked,na
765,2022-02-19 21:07:14,e62dadca-1984-4be5-ba47-46dc0c3f9351,Matchmaking,Win,2022-02-19 20:46:33,Ranked,na
766,2022-05-09 02:27:51,1e101f5f-0a28-4a94-ab47-f52f6c11c17e,Matchmaking,Win,2022-05-09 01:49:39,Ranked,na
767,2022-05-09 21:15:03,01b9dd19-111a-4baf-87a7-c872232c02f5,Matchmaking,Win,2022-05-09 20:44:07,Ranked,na
768,2022-05-09 21:58:40,9f89fde9-243f-47fd-a82a-0330f76a7c31,ShootingRange,Loss,2022-05-09 21:56:01,Not Applicable,na
769,2022-05-09 22:28:53,c10fa6f6-869b-4122-bfc3-511631338876,Matchmaking,Win,2022-05-09 21:59:36,Ranked,na
770,2022-05-09 23:06:55,da1d4b5f-345c-4a49-9fdf-f5d5c8535918,Matchmaking,Loss,2022-05-09 22:31:39,Ranked,na
771,2022-05-10 00:26:22,800641cb-6d7d-4205-b0fb-5acd158efba7,Matchmaking,Win,2022-05-10 00:13:47,Onefa,na
772,2022-05-10 00:37:30,ffffc759-5161-4b14-b06e-1738e95f7559,Matchmaking,Win,2022-05-10 00:28:53,Deathmatch,na
773,2022-05-10 01:54:12,bd3db3e0-8022-4345-81b3-134cb340e099,Matchmaking,Loss,2022-05-10 01:16:48,Ranked,na
774,2022-05-10 19:12:44,1b3b3345-5360-4ddf-8d16-fa74b5212596,ShootingRange,Loss,2022-05-10 19:11:15,Not Applicable,na
775,2022-05-10 19:30:39,31bd54ec-d7cb-4979-ab82-9b31aa9a6343,Matchmaking,Loss,2022-05-10 19:23:00,Deathmatch,na
776,2022-05-10 19:39:43,a06165b7-2a3c-476b-8a66-cf04d383ab3f,Matchmaking,Loss,2022-05-10 19:31:57,Deathmatch,na
777,2022-05-10 19:55:51,3939cd35-b098-4bc7-a2d9-e26a6751e209,Matchmaking,Loss,2022-05-10 19:49:56,Deathmatch,na
778,2022-05-10 20:37:01,5239db51-6d16-4f78-add9-63f6d31ecb55,Matchmaking,Loss,2022-05-10 19:57:43,Ranked,na
779,2022-05-10 22:33:49,8040c0c1-64d1-4fcc-9a37-d729dafb105f,Matchmaking,Loss,2022-05-10 21:59:40,Ranked,na
780,2022-05-10 23:48:04,c12eecc9-7fbb-433e-806f-8a431db5ecbc,ShootingRange,Loss,2022-05-10 23:44:55,Not Applicable,na
781,2022-05-11 00:24:32,76dda656-5c3d-45ed-8f37-70a057b0082b,Custom Game,Loss,2022-05-11 00:15:13,Not Applicable,na
782,2022-05-11 01:01:58,8206ab93-17e1-4d0b-b576-045517131dc1,Matchmaking,Loss,2022-05-11 00:27:16,Ranked,na
783,2022-05-11 01:13:34,6b5cd3de-4331-4501-affd-939f2fa0b8a4,Matchmaking,Loss,2022-05-11 01:06:17,Deathmatch,na
784,2022-05-11 01:56:00,4dc969ae-b1db-4637-bf4f-ae0da19803cd,Matchmaking,Loss,2022-05-11 01:14:09,Ranked,na
785,2022-05-11 02:26:45,b43ff2bc-9c30-4846-8986-bf4cd0f0aca2,Matchmaking,Loss,2022-05-11 01:58:20,Ranked,na
786,2022-05-11 21:54:15,02584ea0-4c85-46b4-b1e5-cd65aaa59e79,Matchmaking,Loss,2022-05-11 21:46:58,Deathmatch,na
787,2022-05-11 22:04:47,e76dc577-7fad-4bba-81c1-4ec2750b33c8,Matchmaking,Loss,2022-05-11 21:55:34,Deathmatch,na
788,2022-05-11 22:12:24,b19a8a7b-3a22-4ce4-9784-d205f94a6fc7,Custom Game,Loss,2022-05-11 22:02:52,Not Applicable,na
789,2022-05-11 22:52:54,d07e05b9-8dae-44e3-ab6e-0c00ebeed16f,Matchmaking,Win,2022-05-11 22:13:49,Ranked,na
790,2022-05-11 23:22:43,24be9369-a219-488a-96a0-759f2fbcf907,Matchmaking,Win,2022-05-11 22:58:16,Ranked,na
791,2022-05-12 00:04:39,887390f8-1ce8-4fb7-bcc7-d6c3194ecb3e,Matchmaking,Win,2022-05-11 23:24:49,Ranked,na
792,2022-05-12 00:50:03,9fb322da-df3a-4955-bbe3-7be98799a827,Matchmaking,Win,2022-05-12 00:08:43,Ranked,na
793,2022-05-12 01:30:23,159c0dea-abf3-4525-a578-2566535010d7,Matchmaking,Win,2022-05-12 00:54:30,Ranked,na
794,2022-05-12 02:17:13,65290238-2f64-4035-ad85-5c7084a51d09,Matchmaking,Win,2022-05-12 01:32:48,Ranked,na
795,2022-05-12 02:54:05,3fedd1f8-53bc-4e7d-b5ec-a28df8cd4a51,Matchmaking,Loss,2022-05-12 02:19:39,Ranked,na
796,2022-05-12 03:49:30,9cf6c603-7187-47da-a733-4c4f20b355c3,Matchmaking,Loss,2022-05-12 03:06:45,Ranked,na
797,2022-05-13 01:03:15,2eced052-f905-4ddb-ad93-c49422a7f7cd,Matchmaking,Win,2022-05-13 00:52:38,Deathmatch,na
798,2022-05-13 01:12:57,d01acaec-3425-4cf5-b484-bbe8456fb681,Matchmaking,Loss,2022-05-13 01:05:57,Deathmatch,na
799,2022-05-13 01:29:25,456e1a3a-88a2-4417-ac53-5de109c9c263,Matchmaking,Loss,2022-05-13 01:22:42,Deathmatch,na
800,2022-05-13 01:38:32,c4eabe08-4512-4b34-a623-f3e0173516d3,ShootingRange,Loss,2022-05-13 01:37:26,Not Applicable,na
801,2022-05-13 02:07:51,298d77e9-3e00-4aec-bed8-27164bb3c8b0,Matchmaking,Win,2022-05-13 01:40:04,Ranked,na
802,2022-05-13 02:35:30,965e1cf4-b5eb-4cc5-b518-87a169674c58,Matchmaking,Win,2022-05-13 02:09:57,Ranked,na
803,2022-05-13 03:31:05,6e82382b-6a73-4458-8e7c-0d1258338868,Matchmaking,Win,2022-05-13 02:38:59,Ranked,na
804,2022-05-13 20:41:45,14d2b300-add6-44d4-850c-8e46eb8081d4,Matchmaking,Loss,2022-05-13 20:32:32,Deathmatch,na
805,2022-05-13 21:24:06,7382b049-f751-45d8-a506-5f34d107443a,Matchmaking,Win,2022-05-13 20:46:32,Ranked,na
806,2022-05-13 22:14:43,91867729-72ef-40ec-9f03-572c25c7f463,Matchmaking,Win,2022-05-13 21:42:48,Ranked,na
807,2022-05-13 23:05:52,e613ad46-2819-41ce-9156-56262bd63b3b,Matchmaking,Loss,2022-05-13 22:24:49,Ranked,na
808,2022-05-14 00:18:41,c822c30c-1058-40b6-93de-e7fc19deff68,Matchmaking,Loss,2022-05-13 23:47:18,Ranked,na
809,2022-05-14 02:14:48,31112d68-6773-46fe-a8b9-d337fbe4e230,Matchmaking,Loss,2022-05-14 01:51:38,Ranked,na
810,2022-05-14 02:57:12,715fea52-14f4-485b-88d8-6b8b219d32b7,Matchmaking,Win,2022-05-14 02:19:05,Ranked,na
811,2022-05-14 03:29:11,dd8e4aab-84ec-4073-a15c-634bcda4f032,Matchmaking,Win,2022-05-14 03:01:19,Ranked,na
812,2022-05-14 04:13:27,9c40b44f-976f-4a23-a85c-462788dee70f,Matchmaking,Loss,2022-05-14 03:39:09,Ranked,na
813,2022-05-14 04:47:15,605c843c-8cc1-4551-8fb7-d9d241924610,Matchmaking,Win,2022-05-14 04:18:09,Ranked,na
814,2022-05-14 05:27:33,7b2b31a8-89f2-43d3-80dd-66cdba009742,Matchmaking,Win,2022-05-14 04:54:16,Ranked,na
815,2022-05-14 06:06:10,f8cedf0c-4b59-421e-a133-41da5ccf02b5,Matchmaking,Win,2022-05-14 05:36:39,Ranked,na
816,2022-05-14 20:31:21,56403dde-4291-48ff-a2ed-f110520eea33,Matchmaking,Win,2022-05-14 20:23:27,Ggteam,na
817,2022-05-15 01:58:17,9e225576-8601-4e65-aae3-6844fa6e129c,Matchmaking,Loss,2022-05-15 01:49:56,Deathmatch,na
818,2022-05-15 02:12:23,1685e1fb-96f9-4759-bdc9-8f40521a4887,Matchmaking,Loss,2022-05-15 02:02:13,Deathmatch,na
819,2022-05-15 03:04:35,b0794934-7966-4252-aaaf-f9d8feec324b,Matchmaking,Loss,2022-05-15 02:27:08,Ranked,na
820,2022-05-15 03:38:09,ed672dbe-c550-494f-a5b7-b26487332ae1,Matchmaking,Loss,2022-05-15 03:07:33,Ranked,na
821,2022-05-15 22:00:04,8843c460-654c-49c1-a942-5ec1c48fdfe2,Matchmaking,Loss,2022-05-15 21:52:49,Deathmatch,na
822,2022-05-15 22:27:32,0339329b-d4fa-4161-8936-26296a04c7e6,Matchmaking,Loss,2022-05-15 22:02:41,Ranked,na
823,2022-05-15 22:46:11,a30d5c62-abd0-463e-a0a4-4b6d0f8e331e,Matchmaking,Loss,2022-05-15 22:39:24,Deathmatch,na
824,2022-05-15 23:23:53,107512f9-de15-448b-91e3-0a9c0f69cf32,Matchmaking,Loss,2022-05-15 22:51:10,Ranked,na
825,2022-05-15 23:39:39,6b0f454a-aa0f-4621-b9b1-5a13476281eb,Matchmaking,Loss,2022-05-15 23:29:19,Deathmatch,na
826,2022-05-15 23:49:35,2eb2ba49-8fda-47a0-9498-ef728f8b5a52,Matchmaking,Loss,2022-05-15 23:40:37,Deathmatch,na
827,2022-05-16 00:36:08,a5661a20-44c1-4c37-9519-9d9be269bd12,Matchmaking,Win,2022-05-15 23:50:05,Ranked,na
828,2022-05-16 01:38:00,c1b5db76-2dcf-48b8-82c4-b050f9a7caec,Matchmaking,Loss,2022-05-16 01:00:09,Ranked,na
829,2022-05-16 20:36:35,4cf2c6e7-bf29-4cc6-af96-d3e6f234be68,Matchmaking,Loss,2022-05-16 20:27:31,Deathmatch,na
830,2022-05-16 20:44:23,c1b3276c-6136-4e11-8323-5f81576a8050,Matchmaking,Loss,2022-05-16 20:37:57,Deathmatch,na
831,2022-05-16 20:54:49,2c72d468-084c-41e3-86c2-ac534dd97a01,Custom Game,Loss,2022-05-16 20:45:16,Not Applicable,na
832,2022-05-16 21:05:25,dd07cf7f-38f9-49b6-bac3-eeb23d5fad2b,Matchmaking,Loss,2022-05-16 20:56:41,Deathmatch,na
833,2022-05-16 21:32:15,c61f4f94-75e2-45c1-bd64-e44a269a8b3e,Matchmaking,Loss,2022-05-16 21:01:42,Unrated,na
834,2022-05-16 22:18:19,d55c118c-d97d-4c9a-9015-9af461ddf775,Matchmaking,Loss,2022-05-16 21:40:39,Ranked,na
835,2022-05-16 22:35:14,c5ae2e89-1595-4cf5-ad69-d4c5783559a4,Matchmaking,Win,2022-05-16 22:25:37,Ranked,na
836,2022-05-16 23:52:18,5a74090a-07af-49d5-a132-47c08f0bcf40,Matchmaking,Loss,2022-05-16 23:44:16,Deathmatch,na
837,2022-05-17 00:40:14,11fe9ca7-a2fb-4ecd-9179-c4903f08903a,Matchmaking,Win,2022-05-17 00:03:23,Ranked,na
838,2022-05-17 01:10:35,26323743-ed49-4be2-b77b-cdef82ec9da9,Matchmaking,Loss,2022-05-17 00:44:17,Ranked,na
839,2022-05-17 01:42:50,910b9b54-e0e5-405a-9780-2e77ab524e27,Matchmaking,Win,2022-05-17 01:13:13,Ranked,na
840,2022-05-17 02:19:22,7e5c86d3-b9cf-4048-a109-dee30753af93,Matchmaking,Win,2022-05-17 01:51:20,Ranked,na
841,2022-05-17 03:06:06,95b517cf-ca8e-43ea-a0db-5991fd0d076c,Matchmaking,Win,2022-05-17 02:30:10,Ranked,na
842,2022-05-17 03:40:52,12bd8d4c-3921-4601-a60b-8ad15a644b8a,Matchmaking,Win,2022-05-17 03:12:11,Ranked,na
843,2022-05-17 20:01:03,134c640e-9151-406e-b564-9f06bdec02f3,Matchmaking,Loss,2022-05-17 19:53:14,Deathmatch,na
844,2022-05-17 20:08:42,bf9c2129-a8a5-4108-b291-e179fffe4587,ShootingRange,Loss,2022-05-17 20:06:04,Not Applicable,na
845,2022-05-17 20:42:37,ea7f5a18-3419-458a-9f85-b05a7a89ce24,Matchmaking,Loss,2022-05-17 20:10:46,Unrated,na
846,2022-05-17 23:11:34,f096ea48-4140-43d4-b942-e4a85564d51c,ShootingRange,Loss,2022-05-17 22:57:21,Not Applicable,na
847,2022-05-17 23:46:00,45ca8db0-c5a2-482b-aa97-e5fd0a14ff54,Matchmaking,Win,2022-05-17 23:24:09,Ranked,na
848,2022-05-18 00:18:00,12f89fbc-4d57-4a5b-a963-eb2b1f74b864,Matchmaking,Win,2022-05-17 23:50:01,Ranked,na
849,2022-05-18 01:09:31,7644b63b-079a-49fd-a43b-7575d79b5cc3,Matchmaking,Win,2022-05-18 00:33:58,Unrated,na
850,2022-05-18 01:42:07,79d67b4d-9dc0-420c-8ab6-3f6d28d4653e,Matchmaking,Win,2022-05-18 01:13:13,Unrated,na
851,2022-05-18 02:12:34,aa2839d7-e745-4673-9f9f-f99789d299c7,Matchmaking,Loss,2022-05-18 01:56:41,Ranked,na
852,2022-05-18 02:54:36,09528937-c08e-4a99-ad18-4e4e7b86a04d,Matchmaking,Loss,2022-05-18 02:23:21,Ranked,na
853,2022-05-18 23:04:56,0299e9b5-384a-4fe1-b54f-44e9db4ec5a4,Matchmaking,Loss,2022-05-18 22:57:21,Deathmatch,na
854,2022-05-18 23:12:31,ec0f05a0-8371-44d1-a6fd-ac0ba1a0e13a,ShootingRange,Loss,2022-05-18 23:07:52,Not Applicable,na
855,2022-05-19 00:11:58,06f73192-8bfc-4099-8fa4-f3f49d47342d,Matchmaking,Win,2022-05-18 23:35:49,Ranked,na
856,2022-05-19 00:24:03,0d0cb312-4149-4bec-8fc9-01fc9b66eaa6,Matchmaking,Loss,2022-05-19 00:16:24,Deathmatch,na
857,2022-05-19 01:04:28,df8c6978-8e1d-4295-a64f-07cf42d131e8,Matchmaking,Loss,2022-05-19 00:31:19,Ranked,na
858,2022-05-19 01:36:36,03b7f354-3391-4589-a43e-0ed2f97aa4a6,Matchmaking,Loss,2022-05-19 01:09:07,Ranked,na
859,2022-05-19 01:44:28,ef1feb92-1875-4b34-bc64-66feda572d39,Matchmaking,Loss,2022-05-19 01:39:32,Deathmatch,na
860,2022-05-19 02:47:54,16280ef6-fdb9-4e52-b175-b30f37c9a8c4,Matchmaking,Loss,2022-05-19 01:56:38,Ranked,na
861,2022-05-19 22:52:12,cbd7bed1-b6f0-4652-ab2b-53382a379a33,Matchmaking,Loss,2022-05-19 22:43:34,Deathmatch,na
862,2022-05-19 23:53:32,68f5ed32-311f-4362-8abc-2568ca457176,Matchmaking,Loss,2022-05-19 22:56:21,Ranked,na
863,2022-05-20 00:39:23,eeacda77-75e9-470b-af76-f65452442439,Matchmaking,Win,2022-05-19 23:59:14,Ranked,na
864,2022-05-20 01:47:19,ebdfdab4-0643-46c8-8a7b-1b6cb9f23ef7,Matchmaking,Loss,2022-05-20 01:39:14,Deathmatch,na
865,2022-05-20 02:30:47,f3176757-6286-406c-9eec-d9571db7198d,Matchmaking,Win,2022-05-20 01:49:48,Ranked,na
866,2022-05-20 03:00:00,02bd739f-a4bb-44c7-8647-b5e64419f1ce,Matchmaking,Loss,2022-05-20 02:33:08,Ranked,na
867,2022-05-20 22:04:40,2a11b6cb-b750-4c38-8a49-8eba2c7e09b1,Matchmaking,Loss,2022-05-20 21:56:01,Deathmatch,na
868,2022-05-20 22:16:38,e46da086-c444-4be3-95ce-84b48f703d70,Matchmaking,Loss,2022-05-20 22:09:46,Deathmatch,na
869,2022-05-21 02:45:15,36ff0447-ccc1-4e92-9f07-cd8a2d394514,Matchmaking,Win,2022-05-21 02:34:50,Deathmatch,na
870,2022-05-21 03:24:09,c4fc6fd4-c7a3-4396-b654-334dcd06a3ec,Matchmaking,Win,2022-05-21 02:46:10,Ranked,na
871,2022-05-21 22:41:28,cb681646-6216-4e46-99e8-62d1a99d5906,Matchmaking,Loss,2022-05-21 22:35:57,Deathmatch,na
872,2022-05-21 22:50:03,ea68c15b-73bb-4a55-8514-c0644a6530e8,Matchmaking,Loss,2022-05-21 22:42:50,Deathmatch,na
873,2022-05-21 23:17:03,f626ccc3-06a4-49ec-ad4b-c3fee2561bd7,Matchmaking,Win,2022-05-21 22:55:08,Ranked,na
874,2022-05-22 00:09:18,02c427de-76da-4808-a059-ef549cfa1623,Matchmaking,Win,2022-05-21 23:19:29,Ranked,na
875,2022-05-22 00:34:34,e8b112ff-acb5-4224-bb4d-c455a995ea4c,Matchmaking,Loss,2022-05-22 00:26:10,Deathmatch,na
876,2022-05-22 00:43:15,eb68001a-0c36-45ed-9cc3-59baa09bb936,Matchmaking,Loss,2022-05-22 00:35:50,Deathmatch,na
877,2022-05-22 01:09:57,6638f3b4-3eaa-4e12-88fb-779fdb6b90ee,Matchmaking,Loss,2022-05-22 00:37:02,Ranked,na
878,2022-05-22 03:44:05,c5fda6d5-148c-47bb-ac13-0ea79234af61,Matchmaking,Loss,2022-05-22 03:08:41,Ranked,na
879,2022-05-22 22:08:16,ac861ae1-86a8-4eff-b550-2154d42f74b5,Matchmaking,Loss,2022-05-22 22:01:47,Deathmatch,na
880,2022-05-22 22:17:37,72fe1237-7e64-437d-a37c-2d64c7fa58ff,Matchmaking,Loss,2022-05-22 22:09:34,Deathmatch,na
881,2022-05-22 22:56:17,2f150377-0d34-49a3-b1e7-f67bcfaf2edb,Matchmaking,Win,2022-05-22 22:22:04,Ranked,na
882,2022-05-22 23:46:49,8ce885ef-837d-41a8-b4ef-89e8e644b925,Matchmaking,Loss,2022-05-22 23:11:57,Ranked,na
883,2022-05-23 00:45:39,fcf61e8d-578c-45e2-af3b-f21289c3b0e9,Matchmaking,Win,2022-05-23 00:04:27,Ranked,na
884,2022-05-23 00:54:35,514aa8d7-ec97-4e4c-a99d-43f1de6924eb,Matchmaking,Loss,2022-05-23 00:47:41,Deathmatch,na
885,2022-05-23 01:45:07,fcee8273-b78a-4952-8467-da01b3180e84,Matchmaking,Win,2022-05-23 01:09:54,Ranked,na
886,2022-05-23 02:18:40,2d6277c7-652c-4f91-a36e-823711020785,Matchmaking,Loss,2022-05-23 01:49:05,Ranked,na
887,2022-05-23 02:56:46,e29860cc-88e8-4aa8-825b-d2d7ce13de4c,Matchmaking,Loss,2022-05-23 02:27:24,Ranked,na
888,2022-05-23 03:37:32,63f1218a-a398-42d9-8b5f-e8457553e379,Matchmaking,Win,2022-05-23 03:05:35,Ranked,na
889,2022-05-23 04:12:46,07b4d9a9-2dd4-4fb6-87eb-1d7be58ebb11,Matchmaking,Win,2022-05-23 03:39:57,Ranked,na
890,2022-05-23 20:45:59,6d294099-90b9-4f52-9b58-5a052b04abf9,Matchmaking,Loss,2022-05-23 20:37:20,Deathmatch,na
891,2022-05-23 23:11:03,9ca0d399-f09a-494f-93f6-3fc7759af024,Matchmaking,Loss,2022-05-23 23:01:42,Deathmatch,na
892,2022-05-23 23:54:31,35d24385-4ef7-4bc3-a3ca-519bd1df15b4,Matchmaking,Win,2022-05-23 23:13:24,Ranked,na
893,2022-05-24 00:36:06,69fc3324-dbbf-411c-98aa-0fec4c7aeb18,Matchmaking,Loss,2022-05-24 00:26:32,Deathmatch,na
894,2022-05-24 01:23:12,6a1ddb6c-9c50-433d-8964-c59390db217f,Matchmaking,Loss,2022-05-24 00:45:46,Ranked,na
895,2022-05-24 21:48:29,68017e44-5c68-48b9-86a4-e95186be587d,Matchmaking,Loss,2022-05-24 21:38:10,Deathmatch,na
896,2022-05-24 22:12:53,e6348904-5845-4887-8aa6-bdb956811023,Matchmaking,Win,2022-05-24 22:07:03,Spike Rush,na
897,2022-05-24 22:21:25,466af17f-b6e3-44af-8886-4ef59cf2470c,Matchmaking,Loss,2022-05-24 22:14:59,Deathmatch,na
898,2022-05-24 22:57:52,8e55746d-698d-4d9d-b0d8-bee370514a95,Matchmaking,Loss,2022-05-24 22:23:40,Ranked,na
899,2022-05-24 23:26:39,e07d44f7-75a0-4f9f-90c4-22aa9a0f6543,Matchmaking,Loss,2022-05-24 23:00:00,Ranked,na
900,2022-05-25 00:35:44,fa28a2f6-576b-4beb-87a1-66036c169ab8,Matchmaking,Loss,2022-05-24 23:59:13,Ranked,na
901,2022-05-25 01:14:06,0f1715fc-97f8-4f2c-85e2-e1629eb4a4b8,Matchmaking,Win,2022-05-25 00:52:45,Ranked,na
902,2022-05-25 01:56:50,fb162726-c328-4d71-884c-2326f232ee7a,Matchmaking,Loss,2022-05-25 01:23:05,Ranked,na
903,2022-05-25 03:30:51,79796d03-c258-4a3a-9d74-44fa7a2c8522,Matchmaking,Loss,2022-05-25 02:41:09,Ranked,na
904,2022-05-25 20:28:35,19dffa41-6268-48a0-99d1-7233847aa18e,Matchmaking,Loss,2022-05-25 20:20:47,Deathmatch,na
905,2022-05-25 20:48:36,a26565a4-78e3-4363-a2d5-3a9e84b78a23,Matchmaking,Loss,2022-05-25 20:42:28,Deathmatch,na
906,2022-05-25 21:16:07,8b9e4100-6f7c-448b-ae2c-30778a21ffed,Matchmaking,Loss,2022-05-25 21:08:49,Deathmatch,na
