,DATE,STATION,NAME,"Weekday (Sunday is 1, Saturday is 7)",PRCP,TAVG,TMAX,TMIN,incident_num,TIME,district,shooting_type_v2,victim_gender,victim_race,victim_ethnicity_NIBRS,multi_victim
194,6/11/2015,USW00014739,"BOSTON, MA US",5,0,75,88,64,NA,NA,NA,NA,NA,NA,NA,NA
195,6/12/2015,USW00014739,"BOSTON, MA US",6,0,74,79,65,I152048592,04:13:42+00,D4,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
196,6/13/2015,USW00014739,"BOSTON, MA US",7,0,73,85,64,I152048902,00:42:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
197,6/13/2015,USW00014739,"BOSTON, MA US",7,0,73,85,64,I152049143,20:40:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,f
198,6/14/2015,USW00014739,"BOSTON, MA US",1,0,70,74,62,NA,NA,NA,NA,NA,NA,NA,NA
199,6/15/2015,USW00014739,"BOSTON, MA US",2,0.4,58,63,54,NA,NA,NA,NA,NA,NA,NA,NA
200,6/16/2015,USW00014739,"BOSTON, MA US",3,0,59,71,56,I152050036,20:41:00+00,B2,Non-Fatal,Male,Asian,Not Hispanic or Latinx,t
201,6/16/2015,USW00014739,"BOSTON, MA US",3,0,59,71,56,I152050036,20:41:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
202,6/16/2015,USW00014739,"BOSTON, MA US",3,0,59,71,56,I152050036,20:41:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
203,6/17/2015,USW00014739,"BOSTON, MA US",4,0,66,69,59,NA,NA,NA,NA,NA,NA,NA,NA
204,6/18/2015,USW00014739,"BOSTON, MA US",5,0,65,76,57,NA,NA,NA,NA,NA,NA,NA,NA
205,6/19/2015,USW00014739,"BOSTON, MA US",6,0,69,86,63,I152050961,21:20:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
206,6/20/2015,USW00014739,"BOSTON, MA US",7,0.04,65,75,58,I152051161,16:00:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
207,6/21/2015,USW00014739,"BOSTON, MA US",1,1.72,66,76,60,NA,NA,NA,NA,NA,NA,NA,NA
208,6/22/2015,USW00014739,"BOSTON, MA US",2,0,66,77,61,NA,NA,NA,NA,NA,NA,NA,NA
209,6/23/2015,USW00014739,"BOSTON, MA US",3,0.01,72,88,60,NA,NA,NA,NA,NA,NA,NA,NA
210,6/24/2015,USW00014739,"BOSTON, MA US",4,0,76,84,67,I152052391,19:44:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
211,6/25/2015,USW00014739,"BOSTON, MA US",5,0,73,81,64,I152052674,18:28:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
212,6/26/2015,USW00014739,"BOSTON, MA US",6,0,68,72,59,I152052766,02:08:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
213,6/27/2015,USW00014739,"BOSTON, MA US",7,0.2,63,68,57,I152053353,23:41:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
214,6/27/2015,USW00014739,"BOSTON, MA US",7,0.2,63,68,57,I152053302,19:38:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
215,6/27/2015,USW00014739,"BOSTON, MA US",7,0.2,63,68,57,I152053337,22:59:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
216,6/28/2015,USW00014739,"BOSTON, MA US",1,1.43,59,59,52,NA,NA,NA,NA,NA,NA,NA,NA
217,6/29/2015,USW00014739,"BOSTON, MA US",2,0,60,75,53,NA,NA,NA,NA,NA,NA,NA,NA
218,6/30/2015,USW00014739,"BOSTON, MA US",3,0,68,75,60,NA,NA,NA,NA,NA,NA,NA,NA
219,7/1/2015,USW00014739,"BOSTON, MA US",4,0.54,69,82,62,I152054324,14:30:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
220,7/2/2015,USW00014739,"BOSTON, MA US",5,0,72,80,64,I152054787,23:08:00+00,B2,Fatal,Male,Black or African American,Hispanic or Latinx,t
221,7/2/2015,USW00014739,"BOSTON, MA US",5,0,72,80,64,I152054740,18:23:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
222,7/2/2015,USW00014739,"BOSTON, MA US",5,0,72,80,64,I152054787,23:08:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
223,7/2/2015,USW00014739,"BOSTON, MA US",5,0,72,80,64,I152054740,18:23:00+00,B3,Non-Fatal,Male,Black or African American,Hispanic or Latinx,t
224,7/3/2015,USW00014739,"BOSTON, MA US",6,0,71,76,63,NA,NA,NA,NA,NA,NA,NA,NA
225,7/4/2015,USW00014739,"BOSTON, MA US",7,0,67,72,62,I152055092,01:36:00+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,t
226,7/4/2015,USW00014739,"BOSTON, MA US",7,0,67,72,62,I152055311,22:47:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
227,7/4/2015,USW00014739,"BOSTON, MA US",7,0,67,72,62,I152055311,22:47:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
228,7/4/2015,USW00014739,"BOSTON, MA US",7,0,67,72,62,I152055092,01:36:00+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,t
229,7/4/2015,USW00014739,"BOSTON, MA US",7,0,67,72,62,I150356925,03:15:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
230,7/4/2015,USW00014739,"BOSTON, MA US",7,0,67,72,62,I152055102,02:19:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,t
231,7/5/2015,USW00014739,"BOSTON, MA US",1,0,71,83,61,I152055319,00:40:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
232,7/5/2015,USW00014739,"BOSTON, MA US",1,0,71,83,61,I152055577,23:39:13+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,f
233,7/5/2015,USW00014739,"BOSTON, MA US",1,0,71,83,61,I152055319,00:40:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
234,7/6/2015,USW00014739,"BOSTON, MA US",2,0,75,80,68,I152055608,03:29:00+00,C6,Non-Fatal,Male,White,Hispanic or Latinx,f
235,7/7/2015,USW00014739,"BOSTON, MA US",3,0.02,74,84,65,NA,NA,NA,NA,NA,NA,NA,NA
236,7/8/2015,USW00014739,"BOSTON, MA US",4,0,79,88,69,I152056444,17:50:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
237,7/9/2015,USW00014739,"BOSTON, MA US",5,0.15,69,69,63,NA,NA,NA,NA,NA,NA,NA,NA
238,7/10/2015,USW00014739,"BOSTON, MA US",6,1.12,67,77,60,NA,NA,NA,NA,NA,NA,NA,NA
239,7/11/2015,USW00014739,"BOSTON, MA US",7,0,75,83,68,I152057410,22:50:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
240,7/11/2015,USW00014739,"BOSTON, MA US",7,0,75,83,68,I152057392,22:14:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
241,7/11/2015,USW00014739,"BOSTON, MA US",7,0,75,83,68,I150373043,17:57:00+00,C11,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
242,7/12/2015,USW00014739,"BOSTON, MA US",1,0,80,89,72,I152057684,23:47:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
243,7/12/2015,USW00014739,"BOSTON, MA US",1,0,80,89,72,I152057684,23:47:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
244,7/12/2015,USW00014739,"BOSTON, MA US",1,0,80,89,72,I152057567,16:25:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
245,7/13/2015,USW00014739,"BOSTON, MA US",2,0,75,77,67,I152057685,12:33:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
246,7/14/2015,USW00014739,"BOSTON, MA US",3,0.03,71,82,65,I152058305,18:52:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
247,7/15/2015,USW00014739,"BOSTON, MA US",4,0,74,82,67,NA,NA,NA,NA,NA,NA,NA,NA
248,7/16/2015,USW00014739,"BOSTON, MA US",5,0,65,68,59,I152058960,23:32:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,t
249,7/16/2015,USW00014739,"BOSTON, MA US",5,0,65,68,59,I152058960,23:32:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
250,7/17/2015,USW00014739,"BOSTON, MA US",6,0,67,75,60,I152059221,20:05:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
251,7/17/2015,USW00014739,"BOSTON, MA US",6,0,67,75,60,I152059273,23:57:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
252,7/17/2015,USW00014739,"BOSTON, MA US",6,0,67,75,60,I152059273,23:57:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
253,7/18/2015,USW00014739,"BOSTON, MA US",7,0.14,70,78,64,NA,NA,NA,NA,NA,NA,NA,NA
254,7/19/2015,USW00014739,"BOSTON, MA US",1,0,78,90,71,I152059526,00:09:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
255,7/20/2015,USW00014739,"BOSTON, MA US",2,0,83,92,70,I152060108,23:06:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
256,7/20/2015,USW00014739,"BOSTON, MA US",2,0,83,92,70,I152059883,10:35:00+00,E5,Fatal,Male,White,Hispanic or Latinx,f
257,7/21/2015,USW00014739,"BOSTON, MA US",3,0,78,81,70,NA,NA,NA,NA,NA,NA,NA,NA
258,7/22/2015,USW00014739,"BOSTON, MA US",4,0,76,84,69,I152060642,18:56:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
259,7/23/2015,USW00014739,"BOSTON, MA US",5,0,74,82,67,NA,NA,NA,NA,NA,NA,NA,NA
260,7/24/2015,USW00014739,"BOSTON, MA US",6,0.01,72,81,66,I152061055,01:30:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,f
261,7/24/2015,USW00014739,"BOSTON, MA US",6,0.01,72,81,66,I152061366,23:54:47+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
262,7/25/2015,USW00014739,"BOSTON, MA US",7,0,66,69,62,I152061546,15:26:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
263,7/25/2015,USW00014739,"BOSTON, MA US",7,0,66,69,62,I152061546,15:26:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
264,7/26/2015,USW00014739,"BOSTON, MA US",1,0,68,79,63,NA,NA,NA,NA,NA,NA,NA,NA
265,7/27/2015,USW00014739,"BOSTON, MA US",2,0.06,75,86,68,I152061904,00:09:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
266,7/27/2015,USW00014739,"BOSTON, MA US",2,0.06,75,86,68,I152061904,00:09:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
267,7/27/2015,USW00014739,"BOSTON, MA US",2,0.06,75,86,68,I152061904,00:09:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
268,7/28/2015,USW00014739,"BOSTON, MA US",3,0,75,86,70,I152062504,22:32:00+00,B2,Fatal,Female,Black or African American,Hispanic or Latinx,f
269,7/29/2015,USW00014739,"BOSTON, MA US",4,0,80,92,71,I152062772,21:15:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
270,7/29/2015,USW00014739,"BOSTON, MA US",4,0,80,92,71,I152062772,21:15:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
271,7/30/2015,USW00014739,"BOSTON, MA US",5,0.02,83,91,74,NA,NA,NA,NA,NA,NA,NA,NA
272,7/31/2015,USW00014739,"BOSTON, MA US",6,0,80,89,73,NA,NA,NA,NA,NA,NA,NA,NA
273,8/1/2015,USW00014739,"BOSTON, MA US",7,0,79,90,68,I152063597,18:08:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
274,8/2/2015,USW00014739,"BOSTON, MA US",1,0,78,88,68,I152063708,03:38:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
275,8/2/2015,USW00014739,"BOSTON, MA US",1,0,78,88,68,I152063927,23:42:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
276,8/3/2015,USW00014739,"BOSTON, MA US",2,0,78,90,68,I152064063,12:43:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
277,8/3/2015,USW00014739,"BOSTON, MA US",2,0,78,90,68,I152064063,12:43:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
278,8/3/2015,USW00014739,"BOSTON, MA US",2,0,78,90,68,I152064063,12:43:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
279,8/4/2015,USW00014739,"BOSTON, MA US",3,0.49,76,89,66,NA,NA,NA,NA,NA,NA,NA,NA
280,8/5/2015,USW00014739,"BOSTON, MA US",4,0,75,85,65,NA,NA,NA,NA,NA,NA,NA,NA
281,8/6/2015,USW00014739,"BOSTON, MA US",5,0,74,82,65,NA,NA,NA,NA,NA,NA,NA,NA
282,8/7/2015,USW00014739,"BOSTON, MA US",6,0,70,73,64,NA,NA,NA,NA,NA,NA,NA,NA
283,8/8/2015,USW00014739,"BOSTON, MA US",7,0,67,76,61,I152065459,00:01:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
284,8/8/2015,USW00014739,"BOSTON, MA US",7,0,67,76,61,I152065478,02:15:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
285,8/9/2015,USW00014739,"BOSTON, MA US",1,0,66,73,62,I152065731,01:04:00+00,B2,Non-Fatal,Female,White,Hispanic or Latinx,f
286,8/10/2015,USW00014739,"BOSTON, MA US",2,0,70,83,63,NA,NA,NA,NA,NA,NA,NA,NA
287,8/11/2015,USW00014739,"BOSTON, MA US",3,0.83,68,72,64,NA,NA,NA,NA,NA,NA,NA,NA
288,8/12/2015,USW00014739,"BOSTON, MA US",4,0,75,85,68,I152066849,12:32:03+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
289,8/12/2015,USW00014739,"BOSTON, MA US",4,0,75,85,68,I152066827,22:18:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
290,8/12/2015,USW00014739,"BOSTON, MA US",4,0,75,85,68,I152066828,22:14:00+00,E13,Fatal,Male,White,Hispanic or Latinx,t
291,8/12/2015,USW00014739,"BOSTON, MA US",4,0,75,85,68,I152066827,22:18:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
292,8/12/2015,USW00014739,"BOSTON, MA US",4,0,75,85,68,I152066827,22:18:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
293,8/12/2015,USW00014739,"BOSTON, MA US",4,0,75,85,68,I152066828,22:14:00+00,E13,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
294,8/13/2015,USW00014739,"BOSTON, MA US",5,0,73,82,66,I152067124,23:35:00+00,C11,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
295,8/13/2015,USW00014739,"BOSTON, MA US",5,0,73,82,66,I152067124,23:35:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
296,8/13/2015,USW00014739,"BOSTON, MA US",5,0,73,82,66,I152067039,16:35:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
297,8/14/2015,USW00014739,"BOSTON, MA US",6,0,75,86,63,I152067405,21:43:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
298,8/15/2015,USW00014739,"BOSTON, MA US",7,0.08,76,91,68,I152067431,00:30:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
299,8/15/2015,USW00014739,"BOSTON, MA US",7,0.08,76,91,68,I152067431,00:30:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,t
300,8/16/2015,USW00014739,"BOSTON, MA US",1,0,75,90,67,I152067782,12:23:00+00,C6,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
301,8/17/2015,USW00014739,"BOSTON, MA US",2,0,80,91,71,NA,NA,NA,NA,NA,NA,NA,NA
302,8/18/2015,USW00014739,"BOSTON, MA US",3,0.14,78,87,71,I152068253,00:01:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
303,8/19/2015,USW00014739,"BOSTON, MA US",4,0,78,88,71,NA,NA,NA,NA,NA,NA,NA,NA
304,8/20/2015,USW00014739,"BOSTON, MA US",5,0,73,78,68,I152068856,01:10:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,f
305,8/20/2015,USW00014739,"BOSTON, MA US",5,0,73,78,68,I152068848,15:39:53+00,E5,Non-Fatal,Male,White,Hispanic or Latinx,f
306,8/21/2015,USW00014739,"BOSTON, MA US",6,0.63,72,83,67,NA,NA,NA,NA,NA,NA,NA,NA
307,8/22/2015,USW00014739,"BOSTON, MA US",7,0,71,73,67,NA,NA,NA,NA,NA,NA,NA,NA
308,8/23/2015,USW00014739,"BOSTON, MA US",1,0.02,68,71,67,I152069800,01:45:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
309,8/24/2015,USW00014739,"BOSTON, MA US",2,0,71,75,68,I152070281,21:55:00+00,C11,Non-Fatal,Female,Black or African American,Hispanic or Latinx,f
310,8/24/2015,USW00014739,"BOSTON, MA US",2,0,71,75,68,I152070024,00:57:02+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
311,8/25/2015,USW00014739,"BOSTON, MA US",3,0,71,81,67,NA,NA,NA,NA,NA,NA,NA,NA
312,8/26/2015,USW00014739,"BOSTON, MA US",4,0,76,85,69,NA,NA,NA,NA,NA,NA,NA,NA
313,8/27/2015,USW00014739,"BOSTON, MA US",5,0,74,82,65,NA,NA,NA,NA,NA,NA,NA,NA
314,8/28/2015,USW00014739,"BOSTON, MA US",6,0,70,75,64,NA,NA,NA,NA,NA,NA,NA,NA
315,8/29/2015,USW00014739,"BOSTON, MA US",7,0,72,82,63,I152071596,02:42:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
316,8/29/2015,USW00014739,"BOSTON, MA US",7,0,72,82,63,I152071596,02:42:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
317,8/29/2015,USW00014739,"BOSTON, MA US",7,0,72,82,63,I152071585,01:46:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
318,8/29/2015,USW00014739,"BOSTON, MA US",7,0,72,82,63,I152071596,02:42:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
319,8/29/2015,USW00014739,"BOSTON, MA US",7,0,72,82,63,I152071596,02:42:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
320,8/29/2015,USW00014739,"BOSTON, MA US",7,0,72,82,63,I152071601,02:32:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
321,8/30/2015,USW00014739,"BOSTON, MA US",1,0,77,88,69,NA,NA,NA,NA,NA,NA,NA,NA
322,8/31/2015,USW00014739,"BOSTON, MA US",2,0,80,90,71,NA,NA,NA,NA,NA,NA,NA,NA
323,9/1/2015,USW00014739,"BOSTON, MA US",3,0,76,79,69,NA,NA,NA,NA,NA,NA,NA,NA
324,9/2/2015,USW00014739,"BOSTON, MA US",4,0,77,91,66,NA,NA,NA,NA,NA,NA,NA,NA
325,9/3/2015,USW00014739,"BOSTON, MA US",5,0.01,76,82,70,NA,NA,NA,NA,NA,NA,NA,NA
326,9/4/2015,USW00014739,"BOSTON, MA US",6,0,69,72,62,NA,NA,NA,NA,NA,NA,NA,NA
327,9/5/2015,USW00014739,"BOSTON, MA US",7,0,65,73,58,NA,NA,NA,NA,NA,NA,NA,NA
328,9/6/2015,USW00014739,"BOSTON, MA US",1,0,70,82,61,I152073942,01:54:00+00,D4,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
329,9/6/2015,USW00014739,"BOSTON, MA US",1,0,70,82,61,I152073942,01:54:00+00,D4,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
330,9/6/2015,USW00014739,"BOSTON, MA US",1,0,70,82,61,I152073939,01:14:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
331,9/7/2015,USW00014739,"BOSTON, MA US",2,0,77,93,66,NA,NA,NA,NA,NA,NA,NA,NA
332,9/8/2015,USW00014739,"BOSTON, MA US",3,0.2,81,96,72,NA,NA,NA,NA,NA,NA,NA,NA
333,9/9/2015,USW00014739,"BOSTON, MA US",4,0,80,93,72,NA,NA,NA,NA,NA,NA,NA,NA
334,9/10/2015,USW00014739,"BOSTON, MA US",5,0.17,74,77,64,I152075106,04:38:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
335,9/11/2015,USW00014739,"BOSTON, MA US",6,0.66,65,73,63,NA,NA,NA,NA,NA,NA,NA,NA
336,9/12/2015,USW00014739,"BOSTON, MA US",7,0.01,66,71,60,I152075954,22:27:00+00,E5,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
337,9/13/2015,USW00014739,"BOSTON, MA US",1,0.38,64,66,63,NA,NA,NA,NA,NA,NA,NA,NA
338,9/14/2015,USW00014739,"BOSTON, MA US",2,0,65,72,57,NA,NA,NA,NA,NA,NA,NA,NA
339,9/15/2015,USW00014739,"BOSTON, MA US",3,0,71,84,62,NA,NA,NA,NA,NA,NA,NA,NA
340,9/16/2015,USW00014739,"BOSTON, MA US",4,0,73,81,65,I152077031,12:12:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
341,9/17/2015,USW00014739,"BOSTON, MA US",5,0,76,89,64,NA,NA,NA,NA,NA,NA,NA,NA
342,9/18/2015,USW00014739,"BOSTON, MA US",6,0,75,85,65,NA,NA,NA,NA,NA,NA,NA,NA
343,9/19/2015,USW00014739,"BOSTON, MA US",7,0,70,79,62,NA,NA,NA,NA,NA,NA,NA,NA
344,9/20/2015,USW00014739,"BOSTON, MA US",1,0,71,75,57,NA,NA,NA,NA,NA,NA,NA,NA
345,9/21/2015,USW00014739,"BOSTON, MA US",2,0,60,66,53,152078475,00:14:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
346,9/22/2015,USW00014739,"BOSTON, MA US",3,0,63,68,56,I152078988,16:33:00+00,D4,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
347,9/23/2015,USW00014739,"BOSTON, MA US",4,0,61,68,54,I152079378,20:40:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
348,9/24/2015,USW00014739,"BOSTON, MA US",5,0,65,74,58,NA,NA,NA,NA,NA,NA,NA,NA
349,9/25/2015,USW00014739,"BOSTON, MA US",6,0,61,66,55,I152079776,01:44:00+00,E18,Non-Fatal,Male,White,Not Hispanic or Latinx,f
350,9/26/2015,USW00014739,"BOSTON, MA US",7,0,58,63,50,I152080107,01:10:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
351,9/27/2015,USW00014739,"BOSTON, MA US",1,0,56,64,48,NA,NA,NA,NA,NA,NA,NA,NA
352,9/28/2015,USW00014739,"BOSTON, MA US",2,0,65,78,56,I152080693,04:59:00+00,C11,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
353,9/28/2015,USW00014739,"BOSTON, MA US",2,0,65,78,56,I152080898,20:36:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
354,9/29/2015,USW00014739,"BOSTON, MA US",3,0.04,72,84,65,NA,NA,NA,NA,NA,NA,NA,NA
355,9/30/2015,USW00014739,"BOSTON, MA US",4,2.46,71,78,57,I152081498,22:12:00+00,A7,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
356,9/30/2015,USW00014739,"BOSTON, MA US",4,2.46,71,78,57,I152081264,04:05:00+00,E18,Fatal,Male,White,Not Hispanic or Latinx,f
357,10/1/2015,USW00014739,"BOSTON, MA US",5,0,58,59,54,NA,NA,NA,NA,NA,NA,NA,NA
358,10/2/2015,USW00014739,"BOSTON, MA US",6,0.08,53,54,50,I152082012,18:12:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
359,10/3/2015,USW00014739,"BOSTON, MA US",7,0.01,52,54,49,NA,NA,NA,NA,NA,NA,NA,NA
360,10/4/2015,USW00014739,"BOSTON, MA US",1,0,54,56,51,I152082409,04:14:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
361,10/5/2015,USW00014739,"BOSTON, MA US",2,0,54,61,48,NA,NA,NA,NA,NA,NA,NA,NA
362,10/6/2015,USW00014739,"BOSTON, MA US",3,0,55,64,48,NA,NA,NA,NA,NA,NA,NA,NA
363,10/7/2015,USW00014739,"BOSTON, MA US",4,0,60,72,52,NA,NA,NA,NA,NA,NA,NA,NA
364,10/8/2015,USW00014739,"BOSTON, MA US",5,0,58,62,51,NA,NA,NA,NA,NA,NA,NA,NA
365,10/9/2015,USW00014739,"BOSTON, MA US",6,0.34,60,72,52,NA,NA,NA,NA,NA,NA,NA,NA
366,10/10/2015,USW00014739,"BOSTON, MA US",7,0,57,61,48,NA,NA,NA,NA,NA,NA,NA,NA
367,10/11/2015,USW00014739,"BOSTON, MA US",1,0,56,68,48,NA,NA,NA,NA,NA,NA,NA,NA
368,10/12/2015,USW00014739,"BOSTON, MA US",2,0,62,76,51,NA,NA,NA,NA,NA,NA,NA,NA
369,10/13/2015,USW00014739,"BOSTON, MA US",3,0.12,61,72,55,NA,NA,NA,NA,NA,NA,NA,NA
370,10/14/2015,USW00014739,"BOSTON, MA US",4,0,63,68,51,I152085312,02:20:00+00,E5,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
371,10/15/2015,USW00014739,"BOSTON, MA US",5,0,54,62,47,I152085872,23:14:00+00,D4,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
372,10/16/2015,USW00014739,"BOSTON, MA US",6,0,55,61,50,NA,NA,NA,NA,NA,NA,NA,NA
373,10/17/2015,USW00014739,"BOSTON, MA US",7,0,51,56,40,NA,NA,NA,NA,NA,NA,NA,NA
374,10/18/2015,USW00014739,"BOSTON, MA US",1,0,41,47,33,I152086458,23:55:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
375,10/19/2015,USW00014739,"BOSTON, MA US",2,0,38,48,31,NA,NA,NA,NA,NA,NA,NA,NA
376,10/20/2015,USW00014739,"BOSTON, MA US",3,0,53,66,45,NA,NA,NA,NA,NA,NA,NA,NA
377,10/21/2015,USW00014739,"BOSTON, MA US",4,0.07,58,61,53,NA,NA,NA,NA,NA,NA,NA,NA
378,10/22/2015,USW00014739,"BOSTON, MA US",5,0,60,73,52,I152087906,11:45:00+00,D14,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
379,10/23/2015,USW00014739,"BOSTON, MA US",6,0,54,59,40,NA,NA,NA,NA,NA,NA,NA,NA
380,10/24/2015,USW00014739,"BOSTON, MA US",7,0,43,49,38,I152088337,09:00:00+00,E18,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
